Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
First Tracks Biotherapeutics Inc,Healthcare,Biotechnology,USA,,NASD,-,-,-,-,-,-,-,-,-,-,- -,-,-,"Apr 06, 2026",-,-,-,-,-,-,-,-,-,-,-,-,-,Yes / Yes,-,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,-,-,22.05%,-,-,-,-,-,-,50.55%,82.09%,79.00%,"

",-,-,-,5.81,3.91M,38.49 -5.13%,14.72 148.06%,9.76%,13.27%,3.07,78.71,-,1.03,673.75K,"696,109",0.76%,113.04%,43.76%,-,82.57%,-,-,-,-,1.12,42.88,36.21,36.51,0.84%,TRAX
Venture Global Inc,Energy,Oil & Gas Midstream,USA,Large,NYSE,-,34.28B,75.05B,2.35B,15.47B,2.91,0.78,0.06 (0.43%),0.07 (0.51%),"Jun 15, 2026",- -,7.28%,2000,"Jan 24, 2025",14.41,18.80,1.48,2.22,4.74,17.73,-,12.18,4.85,0.80,0.87,4.24,4.22,Yes / Yes,0.96,0.73,0.49,73.11%,-50.69%,12.66%,6.20% -,28.77% -,89.63%,139.83%,20.11%,58.91%,May 12 BMO,51.52% 15.80%,79.77%,-1.00%,18.63%,-0.86%,5.51%,36.49%,6.04%,44.05%,33.51%,15.20%,17.06%,11.64%,29.35%,"

",514.00M,502.67M,8.67%,2.60,43.59M,17.62 -21.68%,5.72 141.26%,5.54%,4.79%,0.71,63.53,0.29,1.30,16.75M,"21,729,657",12.75%,24.44%,8.83%,74.24%,102.35%,-15.23%,-,-,-,1.95,16.33,12.67,13.80,8.92%,VG
Structure Therapeutics Inc ADR,Healthcare,Biotechnology,USA,Mid,NASD,-,3.45B,1.99B,-170.73M,0.00M,20.36,20.52,-,-,-,- -,-,220,"Feb 03, 2023",-,-,-,-,2.38,2.36,-,-,-,26.16,26.16,0.00,0.00,Yes / Yes,-2.69,-1.96,-0.38,-79.36%,-36.31%,-26.19%,-18.36% -40.35%,- -,-4.45%,-,-28.61%,-,May 07 AMC,0.37% -,2.33%,0.00%,89.41%,0.10%,-14.38%,-15.03%,-11.77%,-,-,-,-4.36%,10.24%,-4.81%,"

",71.07M,69.41M,8.83%,7.51,6.13M,94.90 -48.91%,15.80 206.84%,6.44%,5.71%,2.79,49.24,-1.52,1.12,816.07K,"915,201",-9.15%,12.98%,-9.38%,-42.51%,-30.29%,148.23%,37.53%,-,-,1.12,106.53,46.03,48.48,5.32%,GPCR
BioAge Labs Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Small,NASD,RUT,1.01B,634.80M,-89.93M,10.32M,8.54,8.62,-,-,-,- -,-,62,"Sep 26, 2024",-,-,-,98.25,2.67,2.65,-,-,61.51,24.76,24.76,0.01,0.01,Yes / Yes,-2.41,-1.88,-0.61,-14.15%,26.56%,-6.84%,-24.49% -,- -,-18.43%,610.96%,-45.26%,91.04%,May 08 BMO,18.70% 155.88%,28.76%,-0.67%,58.66%,24.99%,-24.26%,-25.98%,-23.58%,97.68%,-985.93%,-871.75%,-2.30%,15.69%,44.75%,"

",44.39M,31.67M,11.82%,7.14,3.74M,25.95 -12.12%,4.11 454.99%,7.88%,7.47%,1.61,54.04,0.66,0.87,524.64K,"458,708",-6.29%,11.32%,34.26%,-0.48%,72.41%,375.21%,-,-,-,1.44,49.50,22.16,22.81,2.93%,BIOA
Youdao Inc ADR,Consumer Defensive,Education & Training Services,China,Small,NYSE,-,455.12M,634.12M,9.94M,838.85M,-2.35,2.37,-,-,-,- -,0.00%,3595,"Oct 25, 2019",177.22,42.21,0.79,0.54,-,6.14,-,-,0.76,0.48,0.52,-,-,Yes / Yes,0.08,0.34,0.02,61.33%,60.77%,53.19%,- -,3.36% 17.56%,-51.90%,9.41%,-47.57%,9.12%,May 21 BMO,-0.21% -2.66%,8.88%,0.00%,29.70%,-1.44%,4.37%,-,-,43.73%,2.95%,1.18%,14.13%,19.00%,35.36%,"

",31.28M,28.50M,2.86%,9.53,0.81M,15.00 -3.00%,8.30 75.30%,8.42%,8.72%,1.08,65.81,0.62,1.00,85.47K,"85,180",8.02%,25.00%,36.49%,13.58%,44.35%,64.22%,213.58%,-35.19%,-,1.00,14.06,14.17,14.55,2.68%,DAO
Sasol Ltd ADR,Basic Materials,Specialty Chemicals,South Africa,Mid,NYSE,-,7.25B,11.83B,131.72M,13.95B,14.06,3.79,-,-,"Mar 14, 2024",- -,0.00%,27411,"Apr 26, 1982",56.07,4.24,-,0.52,0.81,3.00,9.00,3.74,0.85,1.09,1.66,0.73,0.55,Yes / Yes,0.20,2.68,1.53,-35.90%,8.66%,-9.98%,-47.76% -,-8.53% 2.45%,105.02%,-1.88%,-94.59%,3.49%,Feb 23 BMO,0.54% 1.26%,0.00%,-,5.89%,-2.10%,0.66%,1.55%,0.93%,27.33%,17.27%,0.94%,9.24%,-4.80%,22.81%,"

",643.04M,637.62M,0.76%,3.03,4.85M,14.36 -20.85%,4.77 138.36%,2.48%,2.56%,0.39,55.84,0.07,0.66,1.60M,"1,055,568",8.60%,3.46%,-13.34%,52.82%,74.65%,129.70%,-12.00%,-20.82%,-58.49%,2.44,14.22,10.90,11.37,4.31%,SSL
Dutch Bros Inc,Consumer Cyclical,Restaurants,USA,Large,NYSE,-,11.26B,12.39B,80.59M,1.75B,5.47,1.60,-,-,-,- -,0.00%,32000,"Sep 15, 2021",107.84,55.87,2.06,6.45,12.49,42.75,158.66,46.81,7.09,1.19,1.33,1.67,1.60,Yes / Yes,0.63,1.22,0.29,19.79%,34.39%,27.08%,- -,30.39% 37.99%,64.25%,28.39%,-0.16%,30.76%,May 06 AMC,5.12% 3.27%,3.58%,-50.59%,109.22%,10.49%,2.75%,12.44%,4.44%,25.01%,9.50%,4.61%,0.50%,11.87%,20.06%,"

",127.29M,122.74M,11.65%,3.69,14.30M,74.65 -8.43%,44.58 53.34%,4.74%,4.92%,3.19,56.85,2.33,0.79,3.87M,"3,063,557",1.18%,3.53%,35.10%,9.39%,11.66%,7.69%,140.11%,-,-,1.12,79.78,65.35,68.36,4.61%,BROS
Cullinan Therapeutics Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,1.09B,737.70M,-221.04M,0.00M,5.91,5.73,-,-,-,- -,-,109,"Jan 08, 2021",-,-,-,-,2.99,3.09,-,-,-,10.28,10.28,0.01,0.00,Yes / Yes,-3.71,-2.41,-0.80,9.68%,20.51%,3.86%,- -25.62%,- -,-19.99%,-,1.15%,-,May 07 BMO,10.28% -,25.36%,-0.63%,82.85%,3.47%,-44.99%,-48.16%,-60.09%,-,-,-,-0.23%,11.48%,41.45%,"

",61.45M,46.23M,22.92%,9.88,10.60M,19.43 -8.95%,5.68 211.44%,6.79%,6.90%,1.12,55.62,0.01,0.55,1.07M,"594,761",-2.43%,30.55%,20.01%,62.74%,70.92%,127.67%,56.13%,-34.38%,-,1.00,32.75,16.41,17.69,7.80%,CGEM
Woodside Energy Group Ltd ADR,Energy,Oil & Gas E&P,Australia,Large,NYSE,-,41.18B,53.12B,2.72B,12.97B,18.94,3.01,1.53 (7.03%),1.12 (5.16%),"Mar 06, 2026",-24.30% 26.01%,75.24%,4693,"Nov 18, 1996",15.27,12.49,7.66,3.17,1.15,7.21,-,5.97,4.09,1.46,1.59,0.38,0.36,Yes / Yes,1.42,1.74,-,34.56%,-9.65%,1.63%,-30.60% -,-8.21% 29.05%,-23.68%,-7.02%,-13.89%,-19.82%,Feb 24 BMO,6.02% 0.42%,0.00%,-,1.52%,-5.29%,4.26%,7.63%,5.59%,29.66%,25.94%,20.97%,8.91%,2.35%,13.01%,"

",1.90B,1.90B,0.20%,4.09,3.70M,25.19 -13.77%,14.27 52.21%,1.77%,1.58%,0.54,61.31,0.34,0.70,906.18K,"633,237",7.63%,4.52%,-8.93%,34.57%,39.32%,36.69%,-11.20%,29.21%,7.28%,2.29,22.87,20.60,21.72,5.44%,WDS
Duolingo Inc,Technology,Software - Application,USA,Mid,NASD,-,6.24B,5.08B,422.39M,1.10B,29.68,26.86,-,-,-,- -,0.00%,900,"Jul 28, 2021",15.58,38.58,-,5.68,4.51,4.98,14.99,28.62,4.62,2.62,2.62,0.07,0.07,Yes / Yes,8.59,3.47,0.59,-66.51%,21.29%,-21.25%,- -,41.08% 45.03%,319.59%,35.45%,22.46%,26.53%,Aug 05 AMC,16.28% 1.17%,15.16%,-0.27%,84.36%,2.56%,24.41%,36.96%,28.47%,72.14%,14.78%,38.44%,5.59%,13.12%,-14.36%,"

",40.53M,39.53M,18.82%,4.65,7.44M,468.00 -71.40%,87.89 52.29%,4.69%,6.12%,7.67,59.13,0.87,0.69,1.60M,"1,107,663",7.29%,4.51%,29.39%,-14.35%,-23.73%,-63.02%,-15.54%,-,-,2.85,113.02,128.94,133.85,3.81%,DUOL
Corvus Pharmaceuticals Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,1.25B,1.02B,-44.17M,0.00M,2.86,2.81,-,-,-,- -,-,37,"Mar 23, 2016",-,-,-,-,5.21,5.29,-,-,-,19.81,19.81,0.00,0.00,Yes / Yes,-0.53,-0.85,-0.16,-258.33%,-25.46%,-,15.40% -21.44%,- -,17.91%,-,-15.05%,-,May 07 AMC,-5.34% -,24.90%,0.14%,63.31%,40.11%,-28.26%,-30.46%,-18.32%,-,-,-,3.29%,11.06%,17.86%,"

",84.09M,63.15M,29.80%,11.78,18.82M,26.95 -44.71%,3.96 276.26%,6.00%,5.88%,0.85,56.43,0.85,0.49,1.60M,"780,732",-4.91%,26.92%,-0.93%,118.48%,93.51%,250.59%,466.54%,545.02%,6.13%,1.14,33.33,14.27,14.90,4.41%,CRVS
ManpowerGroup,Industrials,Staffing & Employment Services,USA,Mid,NYSE,RUT,2.43B,3.67B,104.20M,18.72B,44.41,3.88,1.58 (3.03%),1.44 (2.75%),"Jun 01, 2026",-19.10% -8.62%,-,25400,"May 03, 1988",23.60,10.73,0.35,0.13,1.18,13.48,36.83,7.58,0.20,1.12,1.04,0.67,0.40,Yes / Yes,2.22,4.88,1.01,22.11%,34.45%,30.24%,- -,-3.25% -0.05%,707.48%,6.72%,178.22%,7.54%,Jul 16 BMO,4.09% 2.95%,1.76%,0.00%,115.02%,-2.87%,1.23%,5.08%,3.53%,16.61%,1.80%,0.56%,37.74%,56.47%,67.82%,"

",46.51M,45.69M,14.77%,5.82,6.75M,53.00 -1.25%,25.15 108.11%,7.76%,6.00%,2.90,80.06,0.69,2.88,1.16M,"3,347,111",35.21%,53.00%,68.84%,71.38%,76.05%,17.99%,-38.63%,-53.92%,-22.57%,2.42,57.33,51.65,52.34,1.34%,MAN
Construction Partners Inc,Industrials,Engineering & Construction,USA,Mid,NASD,RUT,5.91B,7.67B,127.00M,3.26B,17.33,1.36,-,-,-,- -,0.00%,6412,"May 04, 2018",45.92,27.87,-,1.81,6.03,76.72,30.87,16.97,2.36,1.21,1.53,1.88,1.82,Yes / Yes,2.27,3.75,1.01,34.54%,26.35%,-,64.71% 18.69%,29.28% 29.05%,94.34%,48.81%,115.59%,34.56%,May 08 BMO,774.16% 13.37%,16.74%,0.00%,87.17%,2.67%,4.10%,14.21%,4.60%,15.79%,8.63%,3.90%,-5.39%,-8.99%,-10.03%,"

",47.97M,47.07M,4.90%,3.56,2.31M,151.00 -30.81%,93.22 12.07%,4.98%,5.39%,6.16,44.85,0.89,4.09,648.08K,"2,649,789",10.10%,-14.38%,-6.85%,-8.11%,-3.76%,-7.39%,251.40%,239.41%,-,1.71,145.00,102.41,104.47,2.01%,ROAD
nLIGHT Inc,Technology,Semiconductors,USA,Mid,NASD,RUT,3.91B,3.61B,-14.73M,289.84M,7.61,5.90,-,-,-,- -,-,800,"Apr 26, 2018",-,102.51,1.57,13.48,9.10,11.75,176.20,-,12.45,6.38,7.07,0.08,0.03,Yes / Yes,-0.29,0.68,0.14,118.52%,28.81%,65.10%,27.43% 2.96%,2.59% 3.24%,74.24%,40.91%,106.49%,55.19%,May 07 AMC,136.97% 11.15%,6.54%,-13.24%,89.22%,8.99%,-3.66%,-4.59%,-3.33%,31.28%,-5.18%,-5.08%,4.79%,-1.61%,30.64%,"

",56.41M,52.72M,5.51%,2.28,2.91M,86.95 -20.36%,18.51 274.12%,9.97%,9.34%,6.51,51.81,2.32,0.67,1.28M,"858,232",-3.89%,4.51%,-0.33%,60.41%,84.62%,261.43%,359.22%,123.97%,-,1.33,90.71,65.69,69.25,5.42%,LASR
Talos Energy Inc,Energy,Oil & Gas E&P,USA,Mid,NYSE,RUT,2.49B,3.45B,-740.59M,1.74B,11.23,2.31,-,-,-,- -,-,700,"May 10, 2018",-,56.32,-,1.43,1.33,6.45,7.56,3.41,1.99,1.20,1.20,0.72,0.71,Yes / Yes,-4.32,0.26,0.36,151.99%,-39.34%,-,- 16.33%,2.52% 25.32%,-3103.48%,-15.43%,-2676.09%,-7.94%,May 05 AMC,48.60% 5.81%,25.52%,-6.75%,74.35%,0.70%,-12.99%,-32.16%,-23.16%,3.20%,-7.11%,-42.58%,8.30%,2.32%,16.86%,"

",166.91M,124.32M,8.78%,5.75,10.91M,17.05 -12.49%,7.67 94.52%,4.27%,3.86%,0.64,58.63,0.37,1.04,1.90M,"1,973,189",10.52%,8.12%,1.08%,24.64%,35.39%,75.74%,4.34%,26.01%,-86.40%,1.69,19.36,14.12,14.92,5.67%,TALO
Bellring Brands Inc,Consumer Defensive,Packaged Foods,USA,Small,NYSE,RUT,1.41B,2.56B,158.20M,2.33B,-4.44,0.29,-,-,-,- -,0.00%,530,"Oct 17, 2019",9.38,8.99,-,0.60,-,42.45,7.56,7.01,1.10,1.15,2.52,-,-,Yes / Yes,1.29,1.35,0.36,-42.65%,8.37%,-9.15%,24.24% 23.11%,19.09% 18.57%,-40.20%,6.37%,-36.16%,1.82%,Aug 04 BMO,-55.29% -1.67%,1.78%,0.29%,108.39%,1.13%,16.04%,-,23.02%,28.87%,14.85%,6.78%,-0.87%,17.32%,-41.72%,"

",116.28M,114.21M,15.50%,3.14,17.70M,59.10 -79.49%,7.82 54.99%,5.38%,7.23%,0.79,53.35,0.44,0.74,5.63M,"4,161,575",-2.88%,37.26%,-25.32%,-48.95%,-54.66%,-78.81%,-66.66%,-61.77%,-,2.07,13.71,11.99,12.12,1.08%,BRBR
Kosmos Energy Ltd,Energy,Oil & Gas E&P,USA,Small,NYSE,RUT,1.33B,4.19B,-814.75M,1.43B,0.87,0.22,-,-,"Mar 04, 2020",- -,-,216,"May 11, 2011",-,9.70,-,0.93,2.58,10.22,-,8.84,2.93,0.36,0.60,5.80,5.58,Yes / Yes,-1.68,0.23,0.09,139.56%,-20.02%,-,- -7.60%,-16.88% 9.90%,-6775.00%,-7.65%,-91.66%,44.94%,Aug 03 BMO,-191.26% -8.47%,2.62%,15.71%,79.36%,18.19%,-16.21%,-101.01%,-24.04%,-2.20%,-7.62%,-56.96%,0.67%,-14.79%,12.03%,"

",593.15M,577.63M,4.65%,1.75,26.87M,3.34 -32.93%,0.84 167.91%,10.46%,7.51%,0.19,45.56,0.75,0.97,15.37M,"14,928,496",6.67%,-10.04%,-14.83%,76.38%,146.86%,9.27%,-64.27%,-3.03%,-61.90%,2.36,3.30,2.15,2.24,4.19%,KOS
Coty Inc,Consumer Defensive,Household & Personal Products,USA,Mid,NYSE,RUT,2.30B,5.86B,-545.80M,5.79B,3.51,0.31,-,-,"Feb 14, 2020",- -,-,11636,"Jun 13, 2013",-,7.61,0.36,0.40,0.74,8.50,7.40,7.05,1.01,0.49,0.82,1.15,1.13,Yes / Yes,-0.62,0.34,-0.01,-2.05%,59.12%,21.27%,- 19.99%,3.57% 4.55%,-32.30%,-3.57%,0.30%,-1.35%,May 05 AMC,1890.00% 1.04%,57.21%,0.02%,39.90%,2.09%,-4.91%,-16.17%,-8.08%,59.31%,6.44%,-9.43%,20.78%,22.99%,-7.10%,"

",880.00M,376.71M,14.14%,4.58,53.26M,5.18 -49.61%,1.82 43.41%,6.50%,6.53%,0.14,73.41,0.99,1.01,11.62M,"11,735,032",16.52%,26.09%,12.99%,-18.69%,-15.26%,-47.17%,-78.90%,-69.08%,-90.54%,3.06,3.13,2.49,2.61,4.82%,COTY
Amylyx Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Small,NASD,RUT,1.97B,1.70B,-150.11M,0.00M,2.46,2.52,-,-,-,- -,-,136,"Jan 07, 2022",-,-,-,-,7.21,7.05,-,-,-,17.85,17.85,0.02,0.02,Yes / Yes,-1.51,-1.26,-0.35,7.85%,10.32%,26.18%,19.94% -15.37%,- -,51.42%,-100.00%,10.88%,-,May 07 BMO,-9.50% -,16.71%,-2.23%,96.25%,1.21%,-58.49%,-63.26%,-54.07%,-,-,-,0.92%,14.66%,21.81%,"

",111.03M,92.60M,15.53%,10.60,14.39M,19.15 -7.31%,7.48 137.30%,6.78%,6.11%,1.06,56.45,-0.19,0.92,1.36M,"1,254,027",-0.11%,17.94%,0.11%,26.15%,46.94%,114.37%,-22.08%,-,-,1.09,24.40,17.02,17.75,4.29%,AMLX
Palvella Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.26B,2.01B,-49.30M,0.00M,16.23,18.26,-,-,-,- -,-,29,"Jan 02, 2015",-,-,-,-,9.69,8.61,-,-,-,28.88,28.88,0.09,0.09,Yes / Yes,-4.17,-6.43,-1.16,-48.88%,-16.45%,12.81%,53.08% 41.62%,- -,66.94%,-,-62.12%,-,May 07 BMO,-28.34% -,29.40%,-0.55%,82.77%,33.23%,-28.73%,-34.25%,-19.52%,-,-,-,10.84%,25.71%,48.51%,"

",14.31M,10.13M,23.36%,9.07,2.37M,161.38 -2.57%,28.19 457.75%,6.39%,7.01%,9.27,64.33,-0.17,0.99,260.97K,"258,337",8.62%,42.79%,26.62%,49.33%,50.22%,403.49%,949.95%,-43.19%,14.94%,1.00,229.00,147.77,157.24,6.41%,PVLA
Cg Oncology Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,6.34B,5.27B,-186.75M,5.07M,12.41,12.20,-,-,-,- -,-,142,"Jan 25, 2024",-,-,-,1249.97,5.79,5.89,-,-,1039.19,31.25,31.30,0.01,0.01,Yes / Yes,-2.34,-2.84,-0.66,-31.40%,-3.81%,60.72%,-46.89% -65.75%,176.56% -20.97%,-69.02%,666.01%,-57.52%,1982.69%,May 08 BMO,-27.77% 139.07%,35.27%,1.02%,85.08%,2.24%,-20.04%,-20.79%,-17.00%,-63.10%,-4238.99%,-3682.61%,2.06%,9.70%,29.99%,"

",88.01M,57.09M,21.14%,11.44,12.07M,77.00 -6.69%,23.65 203.81%,5.62%,5.98%,3.84,56.88,0.23,1.00,1.05M,"1,058,943",-4.51%,19.19%,8.31%,29.44%,73.05%,152.46%,-,-,-,1.12,90.29,69.50,71.85,3.38%,CGON
Tyra Biosciences Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,1.91B,1.53B,-131.10M,0.00M,6.52,6.45,-,-,-,- -,-,87,"Sep 15, 2021",-,-,-,-,4.93,4.98,-,-,-,20.49,20.49,0.01,0.01,Yes / Yes,-2.17,-2.83,-0.65,-29.08%,-9.22%,-13.69%,-15.07% -55.76%,- -,-33.07%,-,-34.19%,-,May 13 BMO,-8.83% -,25.70%,-0.20%,88.06%,13.79%,-34.71%,-36.87%,-33.38%,-,-,-,2.23%,2.49%,14.79%,"

",59.47M,44.18M,26.99%,13.12,11.92M,40.65 -20.96%,9.96 222.59%,6.41%,6.17%,1.92,54.17,0.77,0.68,908.83K,"621,567",-1.89%,13.90%,-8.51%,10.03%,22.21%,195.86%,101.06%,-,-,1.20,50.73,31.61,32.13,1.65%,TYRA
Nebius Group NV,Technology,Software - Infrastructure,Netherlands,Large,NASD,NDX,44.72B,44.92B,836.40M,877.90M,28.52,36.95,-,-,-,- -,0.00%,1543,"May 24, 2011",59.29,-,-,50.94,6.23,4.81,-,7744.79,51.17,8.33,8.33,1.31,1.31,Yes / Yes,3.00,-3.05,-0.56,-35.86%,-22.49%,8.30%,-39.46% -19.43%,-58.59% -29.39%,428.81%,443.93%,521.40%,621.52%,May 13 BMO,57.72% 6.36%,19.71%,-1.60%,50.42%,15.40%,5.86%,14.51%,5.00%,7.48%,-68.79%,95.27%,-22.71%,-20.96%,28.91%,"

",220.41M,202.06M,30.20%,3.46,61.01M,299.86 -40.74%,49.00 262.67%,11.74%,10.78%,24.58,37.64,4.39,1.41,17.64M,"24,912,157",-19.09%,-32.96%,7.48%,74.26%,112.31%,230.99%,838.28%,155.18%,729.26%,1.88,257.79,171.77,177.71,3.46%,NBIS
Sprouts Farmers Market Inc,Consumer Defensive,Grocery Stores,USA,Mid,NASD,-,7.13B,8.93B,507.37M,8.90B,15.17,2.71,-,-,-,- -,0.00%,36000,"Aug 01, 2013",14.56,12.78,1.83,0.80,5.00,27.97,19.76,8.97,1.00,0.42,0.92,1.44,1.31,Yes / Yes,5.20,5.93,1.34,4.96%,6.43%,6.97%,30.40% 16.89%,11.20% 6.36%,17.03%,10.25%,-5.12%,4.15%,Jul 29 AMC,1.96% 0.33%,0.73%,-21.05%,103.97%,2.23%,12.67%,37.28%,15.34%,36.98%,7.64%,5.70%,-6.93%,-8.99%,-7.49%,"

",94.56M,93.36M,11.24%,4.66,10.50M,171.15 -55.72%,64.75 17.03%,4.89%,5.21%,4.05,39.96,0.68,0.98,2.25M,"2,210,757",-6.28%,-9.36%,3.54%,-6.93%,-4.88%,-55.32%,99.63%,194.75%,227.06%,2.17,93.33,73.67,75.78,2.86%,SFM
Equinor ASA ADR,Energy,Oil & Gas Integrated,Norway,Large,NYSE,-,89.34B,101.17B,5.57B,104.70B,17.43,8.41,1.58 (4.22%),1.50 (4.01%),"Aug 14, 2026",16.02% 29.75%,58.36%,24620,"Jun 18, 2001",17.02,9.68,0.73,0.85,2.14,4.45,42.49,2.67,0.97,1.08,1.20,0.73,0.57,Yes / Yes,2.20,3.86,1.38,99.31%,-21.57%,13.22%,-40.08% -,-10.73% 18.29%,-30.62%,-1.94%,29.50%,-4.73%,Jul 22 BMO,46.09% -3.09%,0.00%,-,7.10%,-1.76%,3.99%,12.45%,8.12%,27.51%,26.37%,5.32%,12.02%,4.40%,22.51%,"

",2.50B,2.39B,1.02%,6.02,24.34M,43.46 -14.01%,22.26 67.88%,2.36%,1.93%,1.05,65.06,0.05,1.16,4.04M,"4,701,936",10.17%,10.43%,-2.35%,49.78%,58.15%,45.24%,42.81%,129.79%,153.23%,3.38,35.30,35.63,37.37,4.88%,EQNR
Tandem Diabetes Care Inc,Healthcare,Medical Devices,USA,Small,NASD,RUT,1.17B,1.33B,-94.55M,1.03B,1.93,8.32,-,-,-,- -,-,2500,"Nov 14, 2013",-,126.73,-,1.14,8.84,2.05,-,-,1.30,3.07,3.58,5.55,5.40,Yes / Yes,-1.40,0.13,-0.32,53.47%,119.84%,-,-27.30% -40.10%,8.22% 15.27%,49.66%,4.54%,84.83%,5.49%,Aug 06 AMC,32.79% 2.83%,7.33%,-0.00%,116.31%,7.52%,-9.11%,-65.73%,-11.16%,54.93%,-5.94%,-9.20%,10.09%,7.11%,-9.23%,"

",68.50M,63.50M,20.05%,5.31,12.73M,29.65 -42.39%,9.98 71.14%,7.81%,6.26%,1.04,57.65,1.57,0.88,2.40M,"2,100,446",10.84%,2.34%,-14.98%,-18.16%,-22.29%,11.20%,-44.15%,-82.66%,-78.54%,1.86,29.85,16.29,17.08,4.85%,TNDM
Protagonist Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,9.06B,8.52B,-114.71M,74.06M,10.21,8.52,-,-,-,- -,-,132,"Aug 11, 2016",-,-,-,122.36,13.81,16.54,-,-,115.10,17.76,17.76,0.01,0.01,Yes / Yes,-1.80,-0.79,2.14,295.91%,-119.72%,-,7.63% -1.26%,20.07% 9.96%,-302.09%,-64.36%,129.01%,99.03%,May 05 AMC,109.99% 381.68%,5.10%,-12.99%,120.15%,12.83%,-15.94%,-17.06%,-17.30%,98.04%,-192.36%,-154.88%,9.85%,25.06%,49.99%,"

",64.23M,61.03M,12.60%,10.70,7.69M,141.10 -0.13%,50.49 179.11%,5.67%,4.66%,6.01,69.09,1.79,0.72,718.63K,"519,116",7.22%,27.36%,35.84%,65.33%,61.34%,149.66%,567.50%,207.53%,-,1.23,125.62,132.02,140.91,6.73%,PTGX
Arrowhead Pharmaceuticals Inc,Healthcare,Biotechnology,USA,Large,NASD,-,10.47B,10.04B,-300.91M,622.01M,4.37,12.67,-,-,-,- -,-,711,"Dec 16, 1993",-,-,-,16.83,17.01,5.87,-,-,16.14,6.23,6.23,2.24,2.16,Yes / Yes,-2.15,-4.13,-1.23,-31837.58%,-29.29%,-,80.60% 57.10%,50.52% 56.63%,-58.14%,14.09%,-133.83%,-86.41%,May 07 AMC,15.04% -0.14%,6.04%,-0.42%,85.68%,4.93%,-15.67%,-46.39%,-15.51%,95.92%,-35.67%,-48.38%,-6.62%,-4.00%,18.32%,"

",140.57M,132.35M,6.37%,4.00,8.43M,87.83 -15.40%,14.30 419.58%,4.63%,5.27%,4.06,43.31,1.29,1.79,2.11M,"3,775,226",-2.75%,-2.94%,9.30%,12.73%,11.91%,294.16%,114.12%,17.14%,1178.83%,1.29,92.45,71.38,74.30,4.10%,ARWR
Hemab Therapeutics Holdings Inc,Healthcare,Biotechnology,USA,Mid,NASD,-,2.30B,2.50B,-,-,-4.25,3.50,-,-,-,- -,-,72,"May 01, 2026",-,-,-,-,-,14.08,-,-,-,12.85,12.85,-,-,No / Yes,-,-2.51,-0.73,95.85%,10.40%,63.92%,- -,- -,-,-,-,-,Jun 03,-1.05% -,28.79%,28.36%,32.90%,0.36%,-,-,-,-,-,-,39.54%,64.19%,64.79%,"

",46.71M,33.26M,5.16%,4.89,1.71M,45.27 8.88%,23.00 114.30%,11.61%,12.10%,3.81,77.47,-,0.91,350.97K,"320,015",29.61%,93.22%,-,-,82.56%,-,-,-,-,1.00,50.00,44.53,49.29,10.69%,COAG
