Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Unilever plc ADR,Consumer Defensive,Household & Personal Products,United Kingdom,NYSE,-,18.32,3.13,0.00%,2.19B,-2.02%,125.17B,14.65,3.91,-,2.19B,-12.44%,154.05B,3.28,-,9.83%,0.17%,-12.32%,6.85B,2.21,1.35%,-0.29%,0.82,-12.33%,56.67B,6.85,5.40%,7.70%,3.66M,-12.42%,8.36,21.05,4.46%,32.70%,74.97 -23.60%,-14.54%,2.72,16.49,-3.87% 2.89%,14.34%,54.95 4.24%,-0.20%,2.27 (3.97%),12.13,-3.35% -0.29%,-,1.06%,1.63%,-7.12%,2.24 (3.90%),2.72,11.80%,19.83%,1.18,14.74%,"Feb 27, 2026",0.60,-13.78%,12.09%,34.05,1.80,5.30% 1.55%,0.79,38.84%,-2.19%,0.43,65.80,72.93%,1.78,-25.95%,-12.53%,0.94,58.09,96092,1.62,Feb 12 BMO,-12.37%,4.48M,57.28,"Dec 12, 1961",Yes / Yes,-100.00% -5.37%,"

","4,229,203",-1.39%,UL
Ubiquiti Inc,Technology,Communication Equipment,USA,NYSE,-,70.81,14.68,93.04%,60.50M,14.54%,62.89B,54.85,18.94,-0.00%,4.21M,31.78%,62.70B,-,4.29,4.85%,9.30%,86.21%,888.63M,21.16,46.93%,-1.26%,3.77,37.68%,2.97B,61.90,17.64%,63.66%,0.39M,87.79%,16.79,207.68,-,136.08%,1010.80 2.80%,238.99%,5.00,89.91,24.23% 15.17%,82.80%,282.82 267.42%,300.87%,-,58.95,15.01% 14.91%,45.42%,5.29%,5.10%,261.60%,3.00 (0.29%),21.10,99.65%,35.09%,44.47,3053.66%,"Feb 17, 2026",1.22,38.19%,29.90%,79.45,3.33,0.00% 14.87%,2.72,70.66%,20.90%,1.46,753.50,20.41%,0.11,35.84%,32.62%,1.08,1006.56,1667,0.06,Feb 06 BMO,67.71%,103.91K,1039.13,"Oct 14, 2011",No / Yes,26.14% 12.12%,"

","112,446",3.24%,UI
"Universal Health Services, Inc",Healthcare,Medical Care Facilities,USA,NYSE,S&P 500,7.72,23.15,16.15%,53.82M,-4.87%,10.92B,6.99,25.57,-0.06%,51.22M,-7.61%,16.08B,0.77,5.44,84.50%,4.13%,-10.29%,1.49B,0.63,8.05%,-2.70%,2.87,-12.31%,17.36B,1.50,8.85%,9.66%,2.12M,-18.02%,119.15,79.21,9.13%,21.36%,246.32 -27.44%,2.92%,2.26,12.85,36.20% 15.93%,12.81%,152.33 17.33%,31.44%,0.84 (0.47%),6.15,9.03% 8.48%,11.48%,2.83%,2.69%,22.30%,0.80 (0.45%),0.93,36.69%,11.48%,5.50,42.55%,"Mar 02, 2026",0.98,9.71%,8.57%,37.47,2.27,0.00% 31.95%,1.05,42.48%,-2.33%,1.23,248.88,3.46%,0.71,9.05%,-10.53%,0.68,180.15,101500,0.60,Apr 27 AMC,-11.06%,735.97K,178.73,"Jul 09, 1981",Yes / Yes,0.35% -0.41%,"

","497,940",-0.79%,UHS
U-Haul Holding Company,Industrials,Rental & Leasing Services,USA,NYSE,-,108.55,0.48,96.05%,19.61M,2.81%,9.40B,49.90,1.04,0.00%,7.75M,13.44%,16.42B,-,-0.65,3.81%,18.82%,-8.61%,93.33M,1.57,-77.46%,-2.64%,6.45,-7.60%,6.00B,1.31,171.86%,0.44%,1.46M,2.50%,39.49,9.10,-,1.21%,67.64 -23.60%,-13.04%,5.68,-,-69.09% -40.42%,0.59%,41.94 23.19%,-14.21%,-,9.49,0.52% 7.94%,9.99%,2.99%,2.96%,-15.28%,-,2.74,-77.41%,9.66%,1.51,54.26%,"Sep 02, 2022",2.00,3.90%,1.56%,62.78,1.67,- -,2.22,-178.46%,8.10%,1.14,76.30,0.00%,1.04,1.95%,5.64%,0.66,51.22,35100,1.04,Feb 04 AMC,-4.80%,226.17K,51.67,"Nov 03, 1994",Yes / Yes,-194.69% -1.03%,"

","149,612",0.88%,UHAL
Ultrapar Participacoes S.A. ADR,Energy,Oil & Gas Refining & Marketing,Brazil,NYSE,-,15.19,0.40,0.00%,1.09B,3.97%,6.56B,12.07,0.50,-,1.09B,19.41%,9.64B,1.26,0.11,5.74%,0.13%,48.52%,439.05M,0.26,0.99%,0.97%,0.51,57.03%,25.54B,2.29,17.07%,6.08%,1.42M,59.95%,2.63,5.11,9.58%,17.96%,6.14 -1.71%,109.38%,1.18,23.54,8.67% 20.85%,7.31%,2.80 115.36%,101.67%,0.18 (2.96%),8.67,-2.87% 12.16%,6.58%,2.23%,2.63%,61.62%,0.24 (4.03%),0.38,2.07%,3.23%,0.17,-39.66%,"Dec 12, 2025",1.26,3.03%,1.72%,69.21,2.08,37.95% 24.57%,1.62,-57.25%,7.94%,0.81,5.74,52.15%,1.39,16.00%,13.99%,1.04,6.09,-,1.10,Mar 04 AMC,45.29%,2.77M,6.03,"Oct 07, 1999",Yes / Yes,-24.21% 5.88%,"

","2,884,180",-0.99%,UGP
UGI Corp,Utilities,Utilities - Regulated Gas,USA,NYSE,-,13.71,2.71,0.12%,214.55M,-3.20%,7.97B,10.97,3.39,-22.05%,214.38M,2.26%,14.93B,3.06,2.01,94.04%,5.40%,-0.19%,600.00M,1.09,-8.37%,-0.38%,5.90,16.57%,7.34B,1.59,11.34%,3.84%,11.57M,-0.75%,23.31,29.42,3.58%,12.52%,41.34 -10.14%,13.26%,1.26,28.28,-14.63% 4.06%,5.47%,31.62 17.49%,7.53%,1.50 (4.04%),9.00,-10.35% 2.16%,42.63%,1.56%,2.15%,-15.61%,1.50 (4.04%),2.03,6.93%,14.92%,0.74,-9.46%,"Mar 16, 2026",0.64,3.08%,8.17%,50.69,1.33,2.08% 2.75%,0.78,-22.85%,0.83%,1.03,44.50,48.49%,1.44,2.56%,-0.16%,0.57,37.10,9400,1.19,May 07 AMC,3.07%,1.96M,37.15,"Apr 12, 1905",Yes / Yes,9.63% -16.38%,"

","1,126,502",0.13%,UGI
UFP Technologies Inc,Healthcare,Medical Devices,USA,NASD,RUT,22.11,8.78,4.09%,7.71M,-4.70%,1.50B,18.18,10.67,-0.61%,7.40M,-5.65%,1.63B,-,2.14,115.32%,15.90%,-25.52%,68.31M,2.48,8.54%,0.16%,5.98,-2.66%,602.80M,3.53,12.37%,10.46%,1.18M,-12.61%,54.95,73.73,-,17.82%,274.93 -29.42%,-5.55%,2.63,18.95,17.09% 37.73%,12.18%,182.87 6.11%,45.68%,-,14.55,19.44% 27.43%,28.27%,4.13%,4.20%,281.29%,-,2.71,15.27%,15.42%,9.15,757.45%,-,1.52,19.50%,11.33%,42.69,2.00,- -,2.68,7.11%,0.13%,1.14,324.50,0.00%,0.36,3.36%,-9.48%,0.99,196.22,4846,0.32,Feb 24 AMC,-11.94%,196.88K,194.04,"Dec 17, 1993",Yes / Yes,8.78% -0.11%,"

","194,793",-1.11%,UFPT
UFP Industries Inc,Basic Materials,Lumber & Wood Production,USA,NASD,RUT,18.59,4.96,2.17%,56.59M,-2.86%,5.23B,14.97,6.16,-0.98%,55.57M,1.67%,4.66B,1.80,1.11,85.78%,2.33%,-11.81%,283.69M,0.83,6.34%,-2.77%,3.51,0.20%,6.32B,1.70,15.50%,6.94%,1.29M,1.22%,54.11,5.46,8.32%,9.03%,118.00 -21.90%,-10.99%,16.89,18.94,-23.06% 4.53%,8.37%,84.82 8.65%,17.31%,-,8.79,-13.09% 4.16%,16.77%,2.64%,2.76%,13.69%,1.41 (1.53%),0.74,-26.23%,5.84%,2.75,223.29%,"Mar 02, 2026",3.13,-4.99%,4.49%,44.69,2.17,13.80% 22.87%,4.59,-37.05%,0.35%,1.38,111.80,28.03%,0.12,-9.04%,-6.68%,1.09,93.02,13800,0.11,Apr 29 AMC,-5.55%,369.15K,92.16,"Nov 10, 1993",Yes / Yes,-38.22% -5.03%,"

","402,790",-0.92%,UFPI
United Fire Group Inc,Financial,Insurance - Property & Casualty,USA,NASD,RUT,8.68,4.53,15.91%,25.52M,-0.63%,1.01B,9.87,3.99,-0.62%,21.46M,4.77%,-,-,0.90,66.30%,1.36%,10.29%,118.19M,0.73,-17.24%,0.60%,2.45,25.73%,1.39B,1.07,4.72%,3.43%,0.29M,8.23%,36.88,-,-,13.72%,40.63 -3.17%,45.06%,-,3.83,96.21% -,10.74%,25.79 52.54%,44.37%,0.72 (1.83%),-,12.26% 5.34%,-,1.99%,2.46%,16.12%,0.68 (1.73%),-,89.71%,11.48%,0.95,-8.36%,"Feb 24, 2026",-,10.62%,8.52%,60.04,2.33,0.53% -10.90%,0.39,24.20%,3.79%,0.48,40.50,14.27%,0.18,9.46%,3.85%,0.63,39.22,846,0.17,Feb 10 AMC,16.56%,119.57K,39.34,"Mar 18, 1980",Yes / Yes,39.99% 11.46%,"

","75,762",0.31%,UFCS
Uranium Energy Corp,Energy,Uranium,USA,AMEX,RUT,-,-0.18,1.86%,489.27M,10.58%,7.43B,433.14,0.04,0.00%,481.11M,8.36%,6.95B,-,-0.03,76.66%,11.71%,-11.81%,-81.54M,367.91,54.44%,3.30%,5.47,-3.19%,20.20M,5.25,138.41%,-6.49%,56.33M,29.79%,2.89,15.28,-,-7.12%,20.34 -25.47%,214.52%,0.99,-,- -20.77%,-5.77%,4.58 231.00%,433.80%,-,-,42.37% -,-97.36%,5.75%,6.59%,451.27%,-,343.83,-15.01%,-542.50%,0.94,1908.21%,-,24.65,-69.78%,-403.67%,60.86,1.22,- -,28.72,-19.01%,12.62%,1.21,19.66,-,0.00,-59.40%,5.10%,0.86,14.82,171,0.00,Mar 09 BMO,17.80%,10.30M,15.16,"Feb 17, 2006",Yes / Yes,2.28% -,"

","8,825,676",2.29%,UEC
Urban Edge Properties,Real Estate,REIT - Retail,USA,NYSE,RUT,29.41,0.74,0.09%,125.91M,4.46%,2.89B,38.37,0.57,0.00%,125.86M,3.82%,4.75B,-,0.12,112.38%,3.64%,16.99%,93.48M,6.12,-33.60%,-0.67%,4.75,11.08%,471.94M,2.13,15.41%,2.82%,4.58M,13.39%,10.24,36.62,-6.56%,7.28%,21.87 -0.50%,21.70%,0.59,35.31,23.68% -1.32%,3.11%,17.46 24.63%,53.75%,0.81 (3.71%),17.87,5.85% 7.41%,38.12%,1.67%,1.95%,22.11%,0.78 (3.58%),10.06,24.99%,26.79%,0.41,-11.06%,"Mar 13, 2026",1.33,6.06%,19.81%,74.32,2.00,5.90% 28.14%,1.33,-59.05%,5.94%,1.01,22.17,102.27%,1.43,2.74%,5.12%,1.57,21.42,104,1.33,Apr 29 BMO,9.55%,964.83K,21.76,"Jan 05, 2015",Yes / Yes,23.00% 1.42%,"

","1,516,761",1.59%,UE
UDR Inc,Real Estate,REIT - Residential,USA,NYSE,S&P 500,30.51,1.12,0.87%,328.27M,-1.75%,18.01B,65.81,0.52,0.00%,325.70M,-4.36%,24.88B,-,0.11,104.88%,4.54%,-6.75%,372.87M,10.52,-55.20%,3.28%,3.51,-5.80%,1.71B,3.46,2.81%,3.51%,14.78M,-6.62%,9.89,487.64,-21.35%,11.22%,43.92 -22.02%,-16.20%,0.07,23.56,63.92% 40.79%,4.64%,32.94 3.98%,-14.40%,1.74 (5.08%),24.82,4.11% 6.65%,23.80%,1.87%,1.86%,-23.34%,1.72 (5.04%),14.53,338.86%,18.83%,0.70,-4.89%,"Apr 15, 2026",0.12,2.42%,21.78%,39.94,2.68,4.21% 3.62%,0.12,3626.46%,-0.59%,0.70,40.52,152.71%,1.83,2.46%,-5.37%,0.93,34.86,1420,1.44,Apr 29 AMC,-7.37%,4.22M,34.25,"Nov 01, 1982",Yes / Yes,344.59% -0.52%,"

","3,908,163",-1.75%,UDR
Ultra Clean Hldgs Inc,Technology,Semiconductor Equipment & Materials,USA,NASD,RUT,-,-4.01,2.95%,45.50M,5.03%,3.48B,22.19,3.44,-1.72%,44.15M,30.44%,3.89B,0.85,0.26,93.58%,6.50%,85.99%,-181.20M,1.69,88.10%,1.03%,2.06,173.20%,2.05B,4.89,74.43%,-9.93%,2.87M,201.78%,15.63,11.15,26.19%,-22.87%,78.94 -3.17%,307.03%,6.85,236.55,- -,-13.58%,17.95 325.85%,151.94%,-,32.52,-4.72% 7.99%,15.72%,4.14%,6.93%,42.27%,-,1.89,-863.52%,2.13%,4.40,1381.40%,-,1.89,-2.07%,-8.82%,69.42,1.00,- -,3.19,-120.25%,15.37%,1.94,81.25,-,0.92,-10.05%,26.70%,0.40,76.08,7411,0.88,Apr 28 AMC,112.94%,1.39M,76.44,"Mar 25, 2004",Yes / Yes,-2.00% 0.65%,"

","562,245",0.47%,UCTT
United Community Banks Inc,Financial,Banks - Regional,USA,NYSE,RUT,12.76,2.62,0.79%,120.60M,-4.05%,4.00B,10.37,3.22,-4.07%,118.67M,11.62%,-,-,0.70,85.87%,2.93%,0.12%,318.18M,2.60,10.12%,0.42%,3.72,3.18%,1.54B,1.11,8.03%,1.17%,3.48M,7.08%,30.17,-,-,9.23%,36.77 -9.08%,35.62%,-,11.83,1.30% 6.49%,8.40%,24.09 38.77%,24.65%,1.02 (3.05%),-,17.66% 16.39%,-,1.62%,2.02%,-1.18%,0.99 (2.96%),-,28.38%,28.47%,0.77,72.76%,"Mar 13, 2026",-,3.54%,20.67%,58.40,2.14,4.45% 6.36%,0.03,14.84%,3.91%,0.87,38.00,37.40%,0.07,4.11%,2.28%,0.83,33.39,3070,0.04,Apr 21 BMO,4.90%,933.99K,33.43,"Mar 18, 2002",Yes / Yes,-0.60% 1.75%,"

","773,840",0.12%,UCB
"United Bankshares, Inc",Financial,Banks - Regional,USA,NASD,RUT,13.23,3.27,2.38%,139.88M,-2.96%,6.03B,11.53,3.75,0.00%,136.10M,9.97%,-,-,0.85,71.89%,3.57%,6.64%,463.57M,3.31,7.89%,-0.80%,4.94,16.62%,1.82B,1.10,6.29%,1.45%,4.85M,12.55%,39.29,-,-,8.84%,45.92 -5.89%,29.25%,-,12.52,5.26% 6.37%,7.92%,32.50 32.98%,27.53%,1.54 (3.55%),-,18.11% 16.00%,-,1.42%,1.82%,9.78%,1.50 (3.47%),-,18.87%,32.03%,0.88,16.21%,"Mar 13, 2026",-,12.25%,25.45%,59.70,2.40,1.14% 1.25%,0.10,31.38%,3.02%,0.75,45.80,45.59%,0.15,13.84%,2.58%,0.53,43.50,2694,0.07,Jan 22 BMO,11.11%,982.02K,43.22,"May 29, 1987",Yes / Yes,6.06% 0.88%,"

","523,693",-0.64%,UBSI
UBS Group AG,Financial,Banks - Diversified,Switzerland,NYSE,-,18.11,2.36,8.78%,3.09B,3.21%,132.08B,10.99,3.89,0.00%,2.82B,12.51%,-,0.62,0.79,44.33%,0.24%,-9.66%,7.77B,1.67,17.13%,-4.30%,2.50,6.83%,78.94B,1.46,20.70%,0.49%,6.86M,-7.75%,29.18,-,17.66%,8.86%,49.36 -13.45%,53.61%,-,-,1.74% 6.13%,1.85%,27.40 55.91%,100.69%,1.24 (2.89%),-,31.92% 19.62%,-,1.55%,1.96%,180.29%,0.45 (1.06%),-,54.86%,9.58%,0.99,199.75%,"Apr 22, 2026",-,-9.17%,9.84%,65.26,2.70,25.59% 23.40%,0.74,59.69%,8.14%,1.19,47.04,42.01%,4.22,-4.10%,5.89%,0.72,43.11,103177,3.66,Feb 04 BMO,5.02%,2.74M,42.72,"Sep 30, 2014",Yes / Yes,28.56% 4.34%,"

","1,973,348",-0.90%,UBS
Uber Technologies Inc,Technology,Software - Application,USA,NYSE,S&P 500,16.20,4.72,3.95%,2.07B,6.50%,155.78B,17.69,4.32,-0.03%,1.96B,-1.68%,160.86B,4.04,0.69,81.71%,2.87%,-9.65%,10.05B,2.99,-28.77%,-0.89%,2.84,-18.85%,52.02B,5.85,28.34%,17.79%,56.17M,-6.40%,13.08,18.85,4.38%,41.37%,101.99 -25.01%,4.68%,4.06,15.96,- -,25.75%,68.46 11.71%,142.95%,-,23.21,17.73% 36.10%,32.89%,3.70%,3.02%,26.73%,-,3.09,2.92%,11.89%,2.50,-,-,1.14,18.28%,19.33%,59.03,1.34,- -,1.14,-95.58%,5.31%,1.22,105.25,0.00%,0.45,20.13%,4.27%,0.64,77.28,34000,0.44,Feb 04 BMO,-11.30%,19.76M,76.48,"May 10, 2019",Yes / Yes,-82.22% 0.30%,"

","12,739,958",-1.04%,UBER
CVR Partners LP,Basic Materials,Agricultural Inputs,USA,NYSE,-,13.56,9.33,2.94%,10.57M,5.89%,1.34B,-,-,0.00%,10.26M,-1.90%,1.85B,-,-,9.92%,2.34%,10.44%,98.66M,2.21,-,0.83%,3.03,39.68%,606.04M,5.03,-,9.92%,0.24M,23.45%,25.14,19.32,-,35.31%,139.50 -9.29%,73.34%,6.55,13.53,-29.88% -,11.68%,71.12 77.92%,34.77%,-,8.75,-10.15% 11.61%,26.96%,4.86%,4.84%,173.90%,10.54 (8.33%),3.06,62.01%,21.41%,6.76,70.54%,"Mar 02, 2026",1.36,15.36%,16.28%,51.76,2.00,-14.87% -,2.21,-156.11%,-1.51%,0.14,95.00,127.70%,2.20,-6.08%,6.43%,0.73,123.74,320,2.18,Apr 29 AMC,25.21%,79.37K,126.54,"Apr 08, 2011",Yes / Yes,- -,"

","57,584",2.26%,UAN
United States Antimony Corp,Basic Materials,Other Industrial Metals & Mining,USA,NYSE,RUT,-,-0.03,12.93%,140.04M,18.81%,1.49B,35.93,0.29,0.00%,124.83M,1.17%,1.46B,-,-0.00,42.51%,24.24%,18.68%,-4.35M,38.05,237.50%,21.11%,2.19,-40.35%,39.26M,10.35,427.27%,-4.55%,30.26M,107.57%,1.01,42.60,-,-5.12%,19.71 -47.13%,198.57%,0.24,-,- 5.21%,-3.08%,1.94 437.11%,2626.32%,-,-,52.61% 49.62%,-4.35%,11.02%,10.28%,996.84%,-,37.17,-115.62%,-22.61%,0.96,4068.00%,-,4.15,162.80%,-11.07%,58.65,1.00,- -,5.38,74.07%,16.61%,0.30,13.50,-,0.00,89.63%,17.12%,0.90,10.70,101,0.00,Mar 19 AMC,48.76%,13.82M,10.42,"Feb 10, 1997",Yes / Yes,-100.00% 2.07%,"

","12,453,309",-2.62%,UAMY
United Airlines Holdings Inc,Industrials,Airlines,USA,NASD,S&P 500,9.29,10.23,0.62%,323.47M,-2.70%,30.85B,6.54,14.53,-6.46%,321.42M,1.97%,49.65B,0.39,1.08,90.09%,4.75%,-14.19%,3.35B,0.52,-8.67%,-0.34%,2.01,-7.87%,59.07B,2.01,49.78%,4.45%,15.26M,-15.02%,47.24,2.52,16.68%,23.99%,119.21 -20.28%,41.86%,37.70,12.07,65.97% -,8.13%,63.23 50.29%,128.05%,-,6.27,9.53% 30.93%,28.78%,3.39%,4.69%,70.09%,-,0.84,7.87%,8.42%,4.99,67.01%,"Jan 07, 2008",0.59,3.52%,5.68%,49.85,1.43,- -,0.65,8.42%,2.04%,1.29,131.64,0.00%,2.03,4.78%,-4.74%,0.77,94.27,113200,1.70,Apr 21 AMC,-5.23%,7.61M,95.03,"Jan 25, 2006",Yes / Yes,5.77% 0.15%,"

","5,827,845",0.81%,UAL
Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,USA,NYSE,-,-,-1.22,55.80%,188.83M,-0.16%,2.63B,27.45,0.23,22.11%,188.23M,0.16%,3.25B,4.35,-0.02,46.50%,22.20%,7.93%,-519.71M,0.53,-63.49%,-5.06%,4.01,28.02%,4.99B,1.86,101.51%,-11.22%,41.78M,25.96%,3.37,2.46,6.31%,-30.39%,8.15 -23.19%,12.59%,2.54,-,- -,-21.81%,4.13 51.57%,-31.88%,-,8.87,-3.17% -0.32%,46.95%,3.83%,4.40%,-71.61%,-,0.65,-322.74%,4.89%,0.29,-85.47%,-,0.92,-6.20%,-10.41%,51.77,2.79,- -,1.43,-36317.86%,4.42%,1.78,7.36,-,1.18,-4.84%,-5.68%,0.68,6.33,14400,0.66,Feb 06 BMO,10.68%,10.42M,6.26,"Nov 18, 2005",Yes / Yes,708.11% 1.23%,"

","7,132,618",-1.11%,UAA
Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,USA,NYSE,-,-,-1.22,73.03%,202.49M,-0.65%,2.63B,26.20,0.23,15.53%,114.84M,0.00%,3.25B,3.48,-0.02,25.06%,19.53%,8.57%,-519.71M,0.53,-63.59%,-4.97%,5.46,28.00%,4.99B,1.80,105.62%,-11.22%,22.43M,26.67%,3.37,2.46,7.53%,-30.39%,7.91 -23.10%,15.15%,2.47,-,- -,-21.81%,3.95 53.92%,-26.92%,-,8.86,-3.17% -0.32%,46.95%,3.77%,4.33%,-66.99%,-,0.65,-322.74%,4.89%,0.28,-85.42%,-,0.92,-6.20%,-10.41%,51.17,2.70,- -,1.43,-36317.86%,3.89%,1.71,7.44,-,1.18,-4.84%,-5.91%,0.68,6.15,14400,0.66,Feb 06 BMO,11.30%,4.11M,6.08,"Mar 23, 2016",Yes / Yes,680.65% 1.25%,"

","2,792,848",-1.14%,UA
Unity Software Inc,Technology,Software - Application,USA,NYSE,-,-,-0.96,19.63%,432.86M,20.21%,11.31B,-,-0.15,-1.94%,347.99M,29.07%,11.84B,-,-0.22,64.01%,10.70%,-38.32%,-402.76M,6.12,30.94%,-0.75%,1.93,-29.11%,1.85B,3.47,77.43%,-5.93%,37.22M,-41.29%,7.48,5.50,-,-12.53%,52.15 -50.28%,37.27%,4.71,28.01,31.42% 1.50%,-8.09%,16.78 54.53%,-11.92%,-,1230.94,9.96% 19.08%,66.95%,5.94%,6.17%,-74.26%,-,6.40,43.33%,-24.40%,1.46,-,-,1.84,2.01%,-21.78%,69.05,1.70,- -,1.84,30.90%,22.70%,2.04,32.00,-,0.72,10.06%,24.91%,0.66,25.26,4412,0.54,May 07 BMO,-25.11%,19.32M,25.93,"Sep 18, 2020",Yes / Yes,-201.40% 2.09%,"

","12,828,869",2.65%,U
Tyra Biosciences Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.01,31.51%,53.71M,-4.28%,1.89B,-,-2.65,-3.15%,36.78M,-7.38%,1.64B,-,-0.59,93.58%,22.47%,20.27%,-119.95M,-,-18.92%,19.74%,8.03,152.30%,0.00M,7.28,-10.89%,-36.96%,8.26M,33.59%,4.83,7.39,-12.03%,-39.83%,40.65 -13.60%,307.90%,4.75,-,-15.07% -55.76%,-45.35%,7.80 350.26%,138.26%,-,-,- -,-,4.36%,6.04%,-,-,-,-33.44%,-,2.11,-,-,14.67,-,-,45.99,1.08,- -,14.67,-30.60%,-4.66%,0.86,50.40,-,0.02,-,1.67%,1.75,34.97,87,0.02,Mar 02 AMC,63.94%,1.03M,35.12,"Sep 15, 2021",Yes / Yes,-7.24% -,"

","1,803,579",0.43%,TYRA
"Tyler Technologies, Inc",Technology,Software - Application,USA,NYSE,S&P 500,47.19,7.20,0.42%,43.12M,4.99%,14.43B,23.96,14.18,-4.60%,42.28M,-2.47%,13.97B,1.85,3.00,101.16%,4.56%,-24.81%,315.60M,6.19,10.84%,2.32%,2.81,-32.88%,2.33B,3.96,13.14%,5.66%,1.93M,-25.14%,85.87,13.15,12.92%,8.90%,621.34 -45.31%,-40.30%,25.84,22.63,22.97% 8.96%,8.45%,283.71 19.78%,-6.73%,-,27.64,8.02% 15.87%,44.05%,2.97%,3.44%,-24.18%,-,5.99,18.67%,15.34%,12.44,145.55%,-,1.05,9.10%,13.53%,51.11,1.52,- -,1.05,1.33%,1.30%,0.89,438.15,0.00%,0.17,6.29%,0.10%,0.54,337.61,7800,0.01,Apr 29 AMC,-26.72%,686.13K,339.84,"Jul 31, 1967",Yes / Yes,-3.09% -2.68%,"

","368,916",0.66%,TYL
Tortoise Energy Infrastructure Corp,Financial,Closed-End Fund - Equity,USA,NYSE,-,-,-0.93,0.10%,21.12M,-0.79%,1.01B,-,-,-,21.10M,-6.14%,-,-,-,28.56%,0.31%,8.67%,-,40.63,-,-,0.56,12.58%,24.89M,1.03,-,-,0.06M,17.04%,46.55,-,-,-,51.18 -6.47%,22.62%,-,-,- -,-,37.77 26.74%,57.99%,-,-,- -,-,1.77%,2.74%,88.84%,4.93 (10.30%),-,-,-,1.20,-52.57%,"Apr 23, 2026",-,-,-,46.70,-,17.44% 16.11%,-,-49.90%,-1.52%,0.79,-,409.36%,-,93.10%,-1.22%,0.71,47.56,-,-,-,8.06%,116.17K,47.87,"Feb 25, 2004",No / Yes,- -,"

","82,156",0.65%,TYG
Tri-Continental Corp,Financial,Closed-End Fund - Equity,USA,NYSE,-,6.86,4.91,-,53.52M,2.62%,1.80B,-,-,-,53.52M,5.09%,-,-,-,13.89%,1.50%,1.48%,-,26.40,-,-,18.57,4.93%,68.24M,0.93,-,-,0.80M,3.06%,36.35,-,-,-,33.69 -0.09%,28.61%,-,-,- -,-,25.47 32.16%,46.34%,-,-,- -,-,1.55%,1.84%,34.73%,1.08 (3.21%),-,-,-,0.57,147.39%,"Mar 17, 2026",-,-,-,70.09,-,3.89% 5.89%,-,18.50%,4.76%,0.85,-,79.36%,-,-3.10%,3.38%,1.94,33.57,-,-,-,4.60%,43.14K,33.66,"Dec 31, 1929",No / Yes,- -,"

","83,486",0.27%,TY
Textron Inc,Industrials,Aerospace & Defense,USA,NYSE,S&P 500,17.66,5.11,0.71%,174.31M,-1.25%,15.72B,12.34,7.32,-19.76%,172.86M,-1.33%,17.97B,1.22,1.32,89.99%,2.71%,-4.14%,921.00M,1.06,6.17%,1.51%,2.76,7.77%,14.80B,2.00,13.00%,5.28%,4.69M,3.56%,45.18,7.76,10.13%,12.24%,101.57 -11.13%,38.92%,11.63,16.92,8.45% 30.51%,7.62%,63.79 41.51%,31.61%,0.08 (0.09%),12.82,4.77% 4.90%,18.21%,2.05%,2.24%,54.20%,0.08 (0.09%),1.21,17.84%,6.76%,2.21,139.13%,"Mar 13, 2026",0.85,8.01%,6.22%,47.56,2.45,0.00% 0.00%,1.84,74.62%,0.77%,0.91,99.93,1.57%,0.54,15.55%,-3.40%,0.53,90.49,34000,0.54,Apr 30 BMO,4.62%,1.70M,90.27,"Dec 22, 1947",Yes / Yes,1.96% 3.22%,"

","894,238",-0.24%,TXT
