Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Sap SE ADR,Technology,Software - Application,Germany,NYSE,-,26.01,7.06,0.00%,1.17B,-3.91%,214.53B,18.56,9.90,-,1.17B,-8.80%,212.68B,1.14,1.96,6.04%,0.31%,-24.85%,8.29B,5.16,15.22%,-0.74%,1.34,-27.55%,41.60B,4.10,17.14%,10.09%,3.67M,-24.36%,44.85,19.15,16.34%,16.67%,313.28 -41.35%,-32.11%,9.59,22.92,50.05% 6.91%,14.05%,187.93 -2.23%,54.12%,3.08 (1.68%),16.20,10.21% 5.91%,76.12%,2.32%,2.47%,51.73%,2.63 (1.43%),5.11,145.76%,27.98%,5.73,131.25%,"May 13, 2025",1.08,12.55%,19.92%,31.89,1.56,- -,1.08,26.78%,-6.33%,1.20,298.45,65.77%,0.17,12.68%,-13.03%,0.85,190.12,110650,0.13,Jan 29 BMO,-28.42%,2.73M,183.74,"May 16, 1996",Yes / Yes,9.49% 1.41%,"

","2,310,004",-3.36%,SAP
Sanmina Corp,Technology,Electronic Components,USA,NASD,RUT,29.91,4.18,2.90%,54.30M,-1.46%,6.83B,10.54,11.86,-2.02%,53.02M,-14.77%,7.92B,-,2.40,98.64%,5.51%,-20.95%,230.18M,0.73,66.47%,-1.33%,3.60,6.51%,9.31B,2.74,17.95%,3.15%,2.92M,-16.69%,45.55,4.69,-,9.74%,185.29 -32.52%,64.10%,26.65,13.17,5.38% 17.69%,4.98%,63.67 96.39%,120.36%,-,14.40,0.87% 3.15%,8.48%,5.78%,5.45%,200.05%,-,0.85,1.74%,4.54%,8.19,463.71%,-,1.04,20.93%,2.47%,35.83,2.00,- -,1.70,-23.72%,-9.28%,1.04,206.67,0.00%,0.95,58.98%,-16.38%,0.81,125.11,39000,0.87,Jan 26 AMC,-4.69%,810.97K,125.03,"Apr 14, 1993",Yes / Yes,11.74% 3.70%,"

","658,335",-0.06%,SANM
Banco Santander S.A. ADR,Financial,Banks - Diversified,Spain,NYSE,-,10.65,1.04,0.00%,14.68B,-2.73%,162.34B,7.82,1.42,-,14.68B,-10.15%,-,0.51,0.28,3.10%,0.40%,-4.66%,15.95B,1.34,12.38%,0.21%,4.83,10.49%,120.76B,1.34,18.60%,0.71%,58.48M,-5.71%,8.25,-,15.36%,13.08%,13.24 -16.47%,54.90%,-,-,21.75% -,3.71%,5.54 99.64%,236.17%,0.32 (2.89%),-,12.60% 13.80%,-,2.33%,2.87%,214.20%,0.26 (2.31%),-,20.22%,17.39%,0.43,155.20%,"May 04, 2026",-,-17.25%,13.20%,41.44,1.61,35.72% 46.14%,0.34,39.94%,-5.67%,0.77,14.28,19.72%,5.05,-4.36%,-8.61%,1.69,11.00,198403,2.55,Feb 04 BMO,7.09%,12.11M,11.06,"Jul 30, 1987",Yes / Yes,16.02% 3.04%,"

","20,441,688",0.55%,SAN
"Boston Beer Co., Inc",Consumer Defensive,Beverages - Brewers,USA,NYSE,-,23.90,9.75,27.73%,8.41M,0.39%,2.43B,20.66,11.27,-0.11%,7.55M,0.51%,2.25B,2.61,1.96,72.83%,10.91%,17.21%,108.47M,1.24,0.22%,-3.91%,4.80,4.74%,1.96B,2.88,13.75%,8.68%,0.82M,19.35%,80.78,10.89,7.91%,12.31%,260.00 -10.43%,5.06%,21.38,11.28,22.11% -8.62%,12.45%,185.34 25.66%,-24.93%,-,9.28,-2.04% 2.47%,48.48%,2.96%,3.89%,-78.03%,-,1.14,97.63%,7.73%,8.33,22.28%,-,1.29,-2.38%,5.52%,53.88,3.06,- -,1.65,37.28%,1.72%,0.93,232.32,0.00%,0.05,-4.13%,3.24%,0.66,230.40,2736,0.03,Feb 24 AMC,9.23%,171.49K,232.89,"Nov 21, 1995",Yes / Yes,15.68% 1.07%,"

","113,593",1.08%,SAM
Sailpoint Inc,Technology,Software - Infrastructure,USA,NASD,-,-,-1.13,89.22%,561.60M,-21.03%,7.00B,31.82,0.39,-0.27%,60.55M,-20.32%,6.72B,1.31,0.05,14.40%,31.28%,-39.58%,-629.84M,6.89,32.86%,1.82%,7.43,-42.30%,1.02B,1.03,22.91%,-8.52%,18.94M,-38.36%,12.16,23.01,24.22%,-10.58%,24.95 -50.02%,-36.83%,0.54,1819.08,-156.07% -,-9.20%,12.81 -2.65%,-,-,-,24.17% -,54.77%,6.40%,6.28%,-,-,6.61,-18.03%,-29.11%,0.99,-,-,1.20,23.38%,-61.94%,31.08,1.26,- -,1.20,40.66%,-14.16%,2.53,20.75,-,0.00,19.84%,-22.29%,5.32,14.71,2738,0.00,Mar 18 BMO,-36.77%,2.55M,12.47,"Feb 13, 2025",Yes / Yes,-0.12% 0.66%,"

","13,559,152",-15.23%,SAIL
Science Applications International Corp,Technology,Information Technology Services,USA,NASD,-,12.52,7.70,0.90%,44.00M,5.24%,4.19B,9.06,10.64,0.86%,43.03M,13.17%,6.71B,3.43,2.27,83.69%,5.77%,-5.10%,358.00M,0.58,-10.61%,-2.32%,3.85,-6.52%,7.26B,2.83,10.70%,6.36%,2.48M,-4.23%,34.09,22.62,2.64%,23.27%,124.11 -22.32%,-15.02%,4.26,7.25,12.72% 16.68%,8.59%,81.08 18.89%,-5.71%,1.51 (1.56%),10.04,-1.95% 0.58%,11.51%,3.93%,3.73%,-0.66%,1.48 (1.54%),0.92,6.89%,7.15%,3.60,102.99%,"Apr 10, 2026",1.18,-2.90%,4.93%,56.48,2.83,0.00% 0.00%,1.18,-6.77%,4.86%,0.31,114.00,19.22%,1.80,-4.79%,-1.67%,1.01,94.58,23000,1.78,Mar 16 BMO,-5.84%,644.84K,96.40,"Sep 16, 2013",Yes / Yes,20.80% -0.10%,"

","649,391",1.92%,SAIC
Saia Inc,Industrials,Trucking,USA,NASD,-,33.89,9.52,0.34%,26.67M,-5.50%,8.60B,23.67,13.63,-16.82%,26.58M,-16.92%,8.89B,1.20,1.84,109.95%,6.09%,-4.99%,255.04M,2.66,16.15%,-0.58%,2.94,-1.82%,3.23B,3.33,28.84%,7.49%,1.62M,-1.19%,97.00,436.33,19.70%,10.43%,430.11 -24.99%,-7.63%,0.74,314.83,-10.77% 12.85%,8.94%,229.12 40.81%,20.47%,-,15.11,5.02% 12.16%,10.50%,4.63%,5.39%,44.45%,-,2.75,-29.69%,10.50%,19.64,1009.84%,-,1.64,0.79%,7.89%,35.05,2.48,- -,1.64,-37.52%,-13.64%,2.07,405.26,0.00%,0.12,0.13%,-13.01%,0.84,328.96,14500,0.11,Feb 10 BMO,2.15%,550.00K,322.63,"Sep 11, 2002",Yes / Yes,-7.07% 1.76%,"

","464,142",-1.92%,SAIA
"Sonic Automotive, Inc",Consumer Cyclical,Auto & Truck Dealerships,USA,NYSE,RUT,17.81,3.40,62.02%,21.55M,-1.43%,2.03B,8.31,7.29,0.48%,12.75M,3.89%,6.25B,1.93,1.44,44.88%,16.18%,-7.80%,118.70M,0.13,0.92%,-2.98%,8.17,-23.65%,15.15B,1.90,9.43%,2.00%,2.06M,-2.12%,31.81,322.70,4.31%,11.14%,89.62 -32.44%,1.24%,0.19,5.10,15.34% -,3.64%,52.00 16.44%,22.25%,1.50 (2.48%),8.84,2.67% 9.18%,14.65%,3.26%,4.85%,13.18%,1.49 (2.46%),0.41,-44.84%,3.59%,2.50,218.35%,"Mar 13, 2026",0.32,6.53%,0.78%,45.85,2.25,12.33% 29.56%,1.09,-18.10%,-2.57%,0.91,75.20,42.68%,3.96,-0.63%,-2.40%,1.59,60.50,11000,2.05,Feb 18 BMO,-14.09%,252.53K,60.55,"Nov 11, 1997",Yes / Yes,1.66% -1.68%,"

","402,022",0.08%,SAH
"Safety Insurance Group, Inc",Financial,Insurance - Property & Casualty,USA,NASD,RUT,10.75,6.70,2.02%,14.63M,0.46%,1.05B,10.67,6.75,-9.88%,14.34M,-10.39%,-,-,1.45,84.31%,1.04%,-7.80%,98.80M,0.84,16.57%,-0.87%,1.97,0.75%,1.26B,1.18,0.06%,4.50%,0.15M,-7.50%,60.98,-,-,11.54%,84.20 -14.41%,-7.84%,-,5.49,28.40% -6.11%,10.43%,67.04 7.51%,-0.65%,-,-,16.34% 8.60%,-,1.79%,2.44%,-17.09%,3.66 (5.08%),-,40.57%,9.62%,1.83,27.24%,"Mar 02, 2026",-,13.32%,7.86%,33.60,3.00,0.37% 0.22%,0.67,148.14%,-4.27%,0.21,70.00,54.33%,0.07,11.03%,-5.94%,0.94,72.82,568,0.06,Feb 25 AMC,-3.59%,75.78K,72.07,"Nov 22, 2002",Yes / Yes,23.45% -,"

","71,418",-1.03%,SAFT
Safehold Inc,Real Estate,REIT - Diversified,USA,NYSE,RUT,9.16,1.59,30.84%,71.76M,-1.55%,1.05B,8.27,1.77,0.00%,49.63M,-9.31%,5.70B,2.35,0.44,64.55%,5.75%,5.79%,114.47M,2.67,3.92%,-0.31%,7.18,-10.37%,391.92M,0.44,3.09%,1.62%,2.85M,6.72%,33.56,34.10,3.51%,4.82%,19.21 -23.95%,-23.02%,0.43,21.93,- -,1.62%,12.76 14.50%,-38.64%,0.72 (4.96%),17.66,34.82% 3.63%,96.60%,2.54%,2.96%,-69.51%,0.71 (4.85%),14.55,6.28%,80.08%,0.47,-42.47%,"Mar 31, 2026",451.35,6.05%,29.21%,39.82,2.20,-32.80% -23.39%,451.35,1.02%,-5.55%,1.83,20.00,44.40%,1.93,5.57%,-2.78%,0.67,14.83,72,1.93,Feb 11 AMC,-2.15%,397.44K,14.61,"Jun 22, 2017",Yes / Yes,2.19% 2.98%,"

","265,803",-1.48%,SAFE
"Seabridge Gold, Inc",Basic Materials,Gold,Canada,NYSE,-,-,-0.39,18.06%,103.84M,-20.30%,2.82B,-,-0.14,0.00%,85.51M,-17.53%,3.16B,-,-,44.09%,4.95%,-5.36%,-36.32M,-,-747.82%,2.04%,3.70,38.94%,0.00M,3.69,57.78%,-3.18%,4.23M,-8.72%,7.31,35.24,-,-5.19%,40.06 -32.57%,122.30%,0.77,-,- -12.87%,-3.08%,9.40 187.34%,125.84%,-,-,- -,-,6.30%,5.70%,51.23%,-,-,-254.88%,-,2.28,149.40%,-,2.99,-,-,30.44,1.00,- -,2.99,-1.55%,-21.95%,0.85,59.43,-,0.55,-,-18.34%,1.77,30.85,-,0.55,Nov 17,12.76%,1.14M,27.01,"May 01, 2003",Yes / Yes,-688.93% -,"

","2,022,470",-12.45%,SA
SentinelOne Inc,Technology,Software - Infrastructure,USA,NYSE,-,-,-1.36,6.24%,339.87M,1.55%,4.89B,29.98,0.48,-2.55%,318.67M,7.31%,4.27B,0.61,0.02,76.61%,6.66%,-3.10%,-450.74M,4.88,69.33%,8.66%,2.54,-19.53%,1.00B,3.15,41.65%,-18.61%,21.22M,-4.13%,4.56,7.77,48.91%,-29.02%,21.40 -32.80%,-25.76%,1.85,94.19,-0.06% -27.12%,-28.89%,12.23 17.53%,-4.58%,-,-,33.36% 60.83%,78.74%,5.42%,4.85%,-,-,4.26,-48.91%,-30.86%,0.68,-,-,1.42,21.89%,-45.02%,56.11,1.88,- -,1.30,-49.50%,5.22%,0.74,18.64,-,0.01,20.23%,3.22%,0.63,14.49,2800,0.01,Mar 12 AMC,-12.29%,8.35M,14.38,"Jun 30, 2021",Yes / Yes,18.64% -0.00%,"

","5,232,052",-0.76%,S
Rezolve AI PLC,Technology,Software - Infrastructure,United Kingdom,NASD,RUT,-,-,34.18%,398.83M,-6.03%,1.06B,-,-0.10,0.00%,262.51M,18.83%,1.08B,-,-0.04,13.14%,13.99%,14.22%,-,-,72.64%,-15.85%,1.57,-63.95%,-,-,63.79%,-,36.73M,3.11%,-0.06,107.19,66.46%,-,8.45 -68.64%,57.74%,0.02,-,-266.69% -,-,1.07 147.66%,-73.74%,-,-,- -,-,6.08%,7.18%,-,-,-,-1163.80%,-,0.21,-,-,0.24,-,-,49.51,1.00,- -,0.24,-229.00%,3.50%,-0.24,11.25,-,-,-,-7.54%,0.40,2.83,61,-,Jan 13 BMO,-22.89%,23.42M,2.65,"Nov 10, 2021",Yes / Yes,-56.25% 21.97%,"

","9,481,459",-6.36%,RZLV
Ryerson Holding Corp,Industrials,Metal Fabrication,USA,NYSE,RUT,-,-1.75,22.84%,51.48M,-10.57%,1.07B,9.40,2.21,-0.55%,39.73M,-17.88%,1.88B,-,0.28,57.84%,4.66%,-12.87%,-56.40M,0.23,173.40%,4.78%,3.84,-10.42%,4.57B,0.89,92.58%,-2.18%,1.85M,-17.65%,23.38,38.37,-,-7.19%,30.90 -32.94%,-12.02%,0.54,30.05,- -0.30%,-3.65%,19.02 8.94%,-37.08%,0.75 (3.62%),41.36,-10.25% 5.69%,17.00%,4.19%,6.11%,17.66%,0.75 (3.63%),0.41,-548.69%,-0.75%,1.34,340.85%,"Mar 05, 2026",0.86,-0.60%,-1.23%,29.62,3.00,11.57% -,1.83,-770.56%,-16.65%,1.57,31.00,-,1.11,9.67%,-23.14%,1.02,21.36,4300,1.05,Feb 19 AMC,-12.47%,481.62K,20.72,"Aug 08, 2014",Yes / Yes,-55.38% 0.44%,"

","492,471",-3.00%,RYZ
Rhythm Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.11,6.75%,67.21M,-4.62%,5.86B,-,-0.42,-1.79%,63.67M,-16.26%,5.72B,-,-0.83,101.54%,9.93%,-23.69%,-201.92M,30.90,0.53%,1.15%,8.73,-10.11%,189.76M,41.49,86.34%,-44.94%,6.32M,-19.79%,2.07,15.07,-,-244.45%,122.20 -29.74%,64.20%,5.70,-,3.66% -0.46%,-53.95%,45.90 87.04%,378.60%,-,-,100.23% -,89.49%,5.87%,5.43%,249.17%,-,30.13,28.70%,-101.19%,5.14,-,-,4.16,45.83%,-106.41%,35.73,1.12,- -,4.41,-0.77%,-8.02%,2.16,134.87,-,1.75,36.87%,-13.69%,1.21,87.68,414,1.69,Feb 26 BMO,-10.50%,724.41K,85.86,"Oct 05, 2017",Yes / Yes,9.26% 1.86%,"

","873,635",-2.08%,RYTM
Rayonier Inc,Real Estate,REIT - Specialty,USA,NYSE,-,45.90,0.44,2.27%,302.30M,-2.03%,6.15B,34.75,0.58,-2.59%,295.44M,-14.50%,6.40B,3.87,0.04,51.12%,2.19%,-8.22%,69.91M,12.69,-29.20%,5.05%,2.07,-17.36%,484.49M,1.48,44.17%,13.74%,6.46M,-6.61%,13.69,7.28,8.97%,23.75%,26.70 -24.27%,-23.60%,2.78,29.75,-15.46% 10.22%,2.28%,20.02 1.00%,-23.07%,1.08 (5.37%),32.46,-18.92% -,32.47%,2.24%,2.68%,-23.50%,1.05 (5.18%),13.22,-81.29%,18.74%,0.58,5.41%,"Mar 17, 2026",2.92,-61.64%,14.43%,32.87,2.33,- -,3.26,-92.56%,-5.04%,1.02,26.83,247.45%,0.48,-83.82%,-9.62%,0.89,20.37,285,0.39,Feb 11 AMC,-11.30%,3.11M,20.22,"Feb 17, 1994",Yes / Yes,74.37% 7.59%,"

","2,781,530",-0.74%,RYN
Ryan Specialty Holdings Inc,Financial,Insurance - Specialty,USA,NYSE,-,90.49,0.39,12.59%,129.60M,-3.79%,9.25B,13.12,2.67,-11.33%,113.35M,-11.77%,13.23B,0.81,0.45,87.49%,6.95%,-35.38%,63.40M,3.02,16.74%,0.53%,3.97,-33.41%,3.07B,7.00,16.63%,0.63%,7.88M,-32.17%,5.00,58.44,16.18%,9.94%,77.16 -54.61%,-50.73%,0.60,16.15,-3.44% -6.16%,1.55%,35.84 -2.29%,-7.81%,0.52 (1.48%),14.26,21.13% 24.67%,-,3.67%,3.88%,-,0.49 (1.40%),4.31,-36.96%,20.89%,1.66,-,"Feb 24, 2026",0.98,20.70%,2.07%,25.92,2.05,- -,0.98,111.90%,-8.56%,0.67,53.94,103.16%,5.45,12.85%,-20.34%,1.59,35.98,6110,5.32,Feb 12 AMC,-36.07%,1.98M,35.02,"Jul 22, 2021",Yes / Yes,-8.18% -3.33%,"

","3,150,147",-2.67%,RYAN
Ryanair Holdings Plc ADR,Industrials,Airlines,Ireland,NASD,-,12.17,4.91,0.00%,525.00M,-6.47%,31.29B,10.33,5.79,-,523.23M,-10.32%,30.16B,0.43,-0.96,41.81%,0.27%,-16.02%,2.63B,1.79,50.81%,-,1.03,3.44%,17.48B,3.04,17.25%,14.68%,1.43M,-17.16%,19.64,11.00,23.91%,28.00%,74.24 -19.45%,26.96%,5.44,13.57,- 19.41%,24.85%,38.52 55.24%,70.37%,1.11 (1.86%),6.86,39.00% 9.67%,21.79%,2.23%,2.56%,28.83%,0.99 (1.65%),1.73,51.06%,16.68%,1.91,79.39%,"Jan 16, 2026",0.67,16.68%,15.04%,35.32,1.62,- -,0.67,-77.01%,-6.57%,1.23,78.45,26.65%,0.17,18.52%,-10.73%,1.06,61.55,25952,0.03,Jan 26 BMO,-5.71%,1.39M,59.80,"May 29, 1997",Yes / Yes,-67.21% 3.32%,"

","1,470,999",-2.84%,RYAAY
Royal Bank Of Canada,Financial,Banks - Diversified,Canada,NYSE,-,15.51,10.47,-,1.40B,-1.61%,226.74B,12.71,12.77,-,-,-4.17%,-,1.19,2.76,51.86%,-,-2.84%,14.74B,2.32,12.51%,-1.70%,1.75,11.17%,97.85B,2.39,9.72%,0.93%,2.27M,-4.77%,68.02,-,10.72%,15.48%,176.19 -7.86%,44.34%,-,9.06,5.40% 11.56%,8.89%,106.10 53.02%,75.23%,4.91 (3.03%),-,23.84% 16.80%,-,1.36%,1.79%,73.60%,4.49 (2.77%),-,17.63%,18.50%,3.04,184.36%,"Apr 23, 2026",-,-0.58%,15.06%,39.96,1.67,3.83% 6.20%,0.64,16.48%,-2.55%,0.77,181.40,42.84%,2.59,2.81%,-3.57%,1.81,164.22,96628,0.61,Feb 26 BMO,8.32%,1.30M,162.35,"Oct 16, 1995",Yes / Yes,5.68% 2.19%,"

","2,350,741",-1.14%,RY
Recursion Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.48,11.88%,521.83M,-3.77%,1.75B,-,-0.85,-2.55%,465.52M,-4.05%,1.08B,-,-0.25,55.94%,36.20%,-20.95%,-644.76M,23.49,34.26%,2.41%,8.26,-31.40%,74.68M,1.55,10.11%,-43.32%,168.52M,-18.83%,2.14,2.35,32.39%,-59.54%,7.18 -53.76%,-48.04%,1.42,-,-1.84% -22.39%,-54.31%,2.98 11.41%,-55.20%,-,-,23.30% 79.91%,-61.96%,4.89%,6.77%,-,-,14.52,10.74%,-867.87%,0.23,-,-,5.50,26.92%,-863.35%,38.69,2.25,- -,5.50,61.44%,-5.60%,0.97,6.71,-,0.07,681.74%,-16.57%,0.64,3.42,600,0.05,Feb 25 BMO,-30.93%,20.40M,3.32,"Apr 16, 2021",Yes / Yes,30.33% 44.04%,"

","13,079,362",-2.92%,RXRX
RXO Inc,Industrials,Trucking,USA,NYSE,RUT,-,-0.59,2.09%,164.16M,5.27%,2.20B,34.13,0.39,19.03%,160.77M,-9.78%,2.85B,-,-0.09,108.36%,8.37%,-10.80%,-100.00M,0.38,86.24%,-2.43%,5.42,-23.46%,5.74B,1.43,7222.57%,-2.99%,13.46M,5.85%,9.39,122.05,-,-6.34%,19.65 -31.91%,-28.45%,0.11,-,- -,-4.72%,10.43 28.35%,-31.53%,-,26.14,6.18% 11.33%,17.68%,6.42%,6.83%,-,-,0.50,72.02%,-0.12%,1.08,-,-,1.27,26.20%,-1.74%,44.37,2.76,- -,1.27,-124.18%,-7.13%,1.64,16.12,-,0.43,-11.88%,-10.11%,0.87,13.00,9218,0.38,Feb 06 BMO,-12.59%,2.49M,13.38,"Oct 27, 2022",Yes / Yes,-67.87% -1.42%,"

","2,164,893",2.92%,RXO
Revvity Inc,Healthcare,Diagnostics & Research,USA,NYSE,S&P 500,40.63,2.09,0.46%,112.28M,-5.24%,9.50B,14.20,5.98,-8.29%,111.29M,-10.65%,11.97B,1.59,1.03,102.83%,7.36%,-14.28%,242.02M,3.32,6.75%,-2.22%,6.14,-0.41%,2.86B,1.32,10.70%,1.95%,8.19M,-12.22%,64.57,10.32,8.94%,3.22%,118.30 -28.21%,-24.63%,8.23,18.73,-22.75% -20.40%,2.41%,81.36 4.39%,-30.70%,0.28 (0.33%),14.35,-4.82% -5.47%,47.97%,3.53%,3.59%,-32.89%,0.28 (0.33%),4.19,-12.98%,15.03%,3.64,73.57%,"Apr 17, 2026",1.40,3.67%,8.47%,31.64,2.32,0.00% 0.00%,1.68,11.64%,-9.12%,1.13,117.88,13.49%,0.47,5.85%,-16.13%,0.87,87.37,11000,0.38,Feb 02 BMO,-11.12%,1.33M,84.93,"Jul 06, 1965",Yes / Yes,8.29% 0.93%,"

","1,157,903",-2.79%,RVTY
Royce Small Cap Trust Inc,Financial,Closed-End Fund - Equity,USA,NYSE,-,12.36,1.35,0.08%,122.36M,-2.85%,2.04B,-,-,1.56%,122.27M,-9.69%,-,-,-,29.57%,0.45%,3.93%,-,74.89,-,-,1.45,3.99%,27.25M,0.94,-,-,0.55M,3.60%,17.69,-,-,-,18.73 -10.95%,16.40%,-,-,- -,-,12.12 37.62%,31.13%,-,-,- -,-,2.41%,2.15%,-8.45%,1.42 (8.51%),-,-,-,0.41,44.92%,"Mar 12, 2026",-,-,-,35.41,1.00,2.46% 6.43%,-,55.90%,-5.71%,1.26,-,64.65%,-,11.90%,-5.10%,0.35,16.85,-,-,-,2.97%,377.62K,16.68,"Nov 19, 1986",No / Yes,- -,"

","132,349",-1.01%,RVT
Revolution Medicines Inc,Healthcare,Biotechnology,USA,NASD,-,-,-5.92,13.08%,197.00M,-1.49%,19.44B,-,-6.77,-1.43%,172.25M,-2.48%,17.84B,-,-1.82,90.59%,8.19%,24.19%,-1.13B,-,-30.09%,2.60%,4.22,119.49%,0.00M,11.85,12.55%,-45.15%,14.11M,23.18%,8.28,9.60,8.13%,-58.07%,124.49 -21.19%,157.10%,10.22,-,-24.48% -29.13%,-55.40%,29.17 236.34%,352.75%,-,-,- -,-,3.60%,3.68%,111.13%,-,-,-65.84%,-,3.77,-,-,7.14,-100.00%,-,47.23,1.00,- -,7.14,-65.69%,-2.20%,1.01,136.89,-,0.26,-,-4.66%,0.66,99.13,883,0.25,Feb 25 AMC,53.29%,3.34M,98.11,"Feb 13, 2020",Yes / Yes,-17.63% -100.00%,"

","2,208,134",-1.03%,RVMD
Revolve Group Inc,Consumer Cyclical,Internet Retail,USA,NYSE,RUT,26.71,0.86,42.61%,71.43M,-6.65%,1.63B,20.65,1.11,-7.03%,40.99M,-7.15%,1.36B,1.15,0.19,64.83%,15.87%,-17.88%,61.71M,1.33,6.17%,-2.24%,5.57,-4.03%,1.23B,3.18,21.30%,8.42%,6.50M,-24.25%,7.18,5.39,17.92%,12.98%,31.68 -27.81%,5.05%,4.24,36.78,2.81% 1.67%,11.55%,16.80 36.13%,-7.71%,-,16.13,3.63% 16.12%,53.50%,3.75%,5.15%,-55.79%,-,1.11,23.72%,6.42%,1.26,-,-,1.64,8.48%,5.03%,38.60,2.00,- -,2.81,50.35%,-6.10%,1.81,31.21,0.00%,0.06,10.43%,-14.67%,0.59,23.19,1664,0.04,Feb 24 AMC,-3.95%,1.17M,22.87,"Jun 07, 2019",Yes / Yes,50.20% 5.99%,"

","688,828",-1.38%,RVLV
Rush Enterprises Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,NASD,RUT,19.39,3.27,22.43%,60.12M,-1.87%,4.85B,13.98,4.54,-0.20%,59.68M,-9.44%,6.10B,-,0.78,82.10%,5.29%,11.56%,263.78M,0.65,17.57%,-,6.47,12.85%,7.43B,2.20,17.98%,5.83%,3.16M,17.54%,28.78,22.79,-,12.14%,75.99 -16.57%,19.85%,2.78,8.45,-10.55% 19.13%,9.87%,45.67 38.82%,84.27%,0.77 (1.21%),9.44,1.54% 9.44%,18.69%,3.16%,3.43%,88.47%,0.75 (1.18%),0.82,-12.65%,5.29%,2.23,680.36%,"Mar 03, 2026",0.37,-4.75%,3.55%,38.81,1.67,11.77% 22.34%,1.40,-10.64%,-7.15%,0.91,78.67,22.65%,0.65,-11.83%,-4.46%,1.08,62.39,7937,0.21,Feb 17 AMC,11.96%,487.71K,63.40,"Jul 10, 2002",Yes / Yes,17.12% 2.55%,"

","528,985",1.62%,RUSHA
Sunrun Inc,Technology,Solar,USA,NASD,RUT,7.45,1.72,3.59%,233.61M,1.27%,3.00B,10.76,1.19,-9.23%,226.08M,-33.87%,18.45B,-,0.04,108.55%,24.09%,-26.28%,452.21M,1.01,-48.36%,5.94%,5.74,-21.24%,2.96B,0.95,34.63%,1.99%,54.46M,-30.49%,13.41,2.42,-0.87%,15.90%,22.44 -43.00%,96.47%,5.27,-,29.30% -,2.56%,5.38 137.73%,-26.15%,-,27.16,8.40% 26.24%,26.80%,5.55%,8.50%,-75.15%,-,6.24,115.55%,-4.51%,1.25,91.18%,-,1.27,45.11%,15.29%,39.28,2.08,- -,1.66,103.07%,-12.42%,2.43,21.24,0.00%,4.73,123.50%,-25.94%,0.76,13.29,9059,4.63,Feb 26 AMC,-18.58%,9.48M,12.79,"Aug 05, 2015",Yes / Yes,1276.81% 90.91%,"

","7,234,081",-3.76%,RUN
Rumble Inc,Communication Services,Internet Content & Information,USA,NASD,RUT,-,-0.32,67.81%,215.74M,-4.30%,2.32B,-,-0.20,0.63%,109.27M,-7.45%,2.09B,-,-0.09,14.66%,25.39%,-16.50%,-81.83M,23.10,-1.56%,2.82%,13.63,-28.32%,100.62M,6.59,40.00%,-30.75%,27.75M,-15.51%,0.81,9.77,-,-77.30%,10.99 -51.41%,-30.56%,0.55,-,-89.77% -,-29.71%,4.67 14.35%,-32.91%,-,-,36.71% -,-21.19%,3.67%,5.69%,-,-,20.75,80.93%,-112.00%,0.32,-,-,5.84,5.38%,-81.32%,44.70,2.00,- -,5.84,89.12%,-2.74%,0.70,22.00,-,0.01,-10.45%,-8.59%,0.54,5.45,156,0.00,Mar 05 AMC,-26.07%,2.04M,5.34,"Apr 14, 2021",Yes / Yes,-36.84% -0.06%,"

","1,106,297",-2.02%,RUM
