Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Mimedx Group Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,645.72M,527.09M,6.24M,355.17M,1.48,0.93,-,-,-,- -,0.00%,808,"Aug 22, 2007",112.44,47.13,-,1.82,2.99,4.75,14.51,25.83,1.48,4.79,5.33,0.08,0.07,Yes / Yes,0.04,0.09,-0.01,-147.66%,161.64%,-12.19%,- -,16.05% 11.02%,-80.69%,-2.36%,-255.90%,-34.73%,Jul 29 AMC,-102.02% 1.42%,21.58%,0.00%,57.67%,-0.83%,2.18%,2.88%,2.69%,78.61%,2.46%,1.76%,1.41%,4.45%,-6.21%,"

",145.72M,114.31M,7.78%,6.93,8.89M,7.97 -44.42%,3.03 46.45%,4.11%,3.87%,0.18,54.50,1.18,0.66,1.28M,"841,628",-1.77%,6.49%,17.20%,-6.74%,-34.56%,-37.61%,-42.32%,-71.53%,-39.65%,1.00,7.40,4.55,4.43,-2.64%,MDXG
ACNB Corp,Financial,Banks - Regional,USA,Small,NASD,RUT,667.25M,-,54.59M,201.10M,41.62,-,2.14 (3.26%),1.93 (2.94%),"Sep 01, 2026",9.19% 6.65%,38.33%,537,"Apr 04, 1994",12.44,11.52,-,3.32,1.58,-,12.29,-,-,-,0.04,0.77,0.30,Yes / Yes,5.27,5.69,1.47,11.17%,0.56%,-,-4.59% 11.08%,20.79% 12.73%,95.35%,24.95%,34.14%,4.48%,Jul 23 BMO,8.36% 1.46%,4.01%,-0.37%,41.00%,0.11%,1.66%,13.34%,9.88%,-,34.48%,27.15%,1.82%,4.64%,22.70%,"

",10.17M,9.76M,3.44%,4.47,0.34M,66.53 -1.38%,42.13 55.74%,2.98%,2.19%,1.57,61.37,0.86,1.16,75.08K,"87,401",1.69%,0.58%,21.21%,35.34%,36.96%,47.55%,98.32%,134.82%,141.14%,2.00,67.67,65.20,65.61,0.63%,ACNB
Stratasys Ltd,Technology,Computer Hardware,USA,Small,NASD,-,680.55M,493.43M,-115.18M,547.27M,9.35,2.43,-,-,-,- -,-,1757,"Oct 21, 1994",-,41.44,-,1.24,0.83,3.20,-,-,0.90,2.58,3.48,0.03,0.02,Yes / Yes,-1.34,0.19,0.02,-26.67%,70.45%,-,-43.14% 30.84%,-5.25% 1.14%,-0.01%,-3.05%,3.44%,-0.35%,Aug 13 BMO,300.00% -0.63%,27.79%,0.00%,48.24%,1.71%,-10.53%,-13.39%,-13.75%,41.81%,-14.05%,-21.05%,-5.97%,-6.05%,-13.46%,"

",87.59M,63.25M,3.53%,2.88,2.23M,12.81 -39.34%,7.34 5.86%,3.16%,4.25%,0.33,41.66,2.00,1.16,776.24K,"899,097",-2.63%,-13.28%,-18.72%,-14.62%,-10.48%,-23.37%,-47.39%,-66.17%,-64.57%,1.50,12.00,7.57,7.77,2.64%,SSYS
Glass House Brands Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Small,NYSE,-,665.90M,811.52M,-61.84M,164.83M,0.88,0.24,-,-,-,- -,-,426,"Jul 18, 2019",-,39.69,-,4.04,9.80,35.90,-,-,4.92,0.70,1.33,0.43,0.34,Yes / Yes,-0.73,0.22,-0.01,48.15%,192.86%,-,-2.37% -,28.95% 30.40%,-518.89%,-2.18%,-276.47%,-21.46%,Aug 13 AMC,8.74% -13.61%,13.22%,0.00%,24.86%,24.71%,-15.42%,-24.83%,-22.56%,21.40%,-25.12%,-37.52%,-10.64%,-17.36%,-7.46%,"

",82.80M,67.19M,0.52%,0.89,0.35M,13.93 -38.26%,5.15 66.99%,6.50%,5.76%,0.57,36.74,0.73,2.78,397.35K,"1,104,176",-12.07%,-7.13%,-25.93%,13.91%,-2.82%,21.81%,91.11%,57.22%,-,1.00,16.00,8.55,8.60,0.58%,GLAS
Legacy Housing Corp,Consumer Cyclical,Residential Construction,USA,Small,NASD,RUT,663.27M,635.42M,51.25M,179.45M,23.64,1.22,-,-,-,- -,0.00%,592,"Dec 14, 2018",13.02,12.34,-,3.70,1.18,22.90,17.19,10.37,3.54,2.69,3.56,0.00,0.00,Yes / Yes,2.14,2.26,0.74,54.02%,-15.67%,-,-13.98% 2.15%,-13.81% -1.42%,-6.08%,-2.62%,65.08%,32.27%,Aug 05 AMC,37.50% 3.47%,63.56%,0.00%,41.90%,0.98%,8.78%,9.53%,9.10%,47.96%,32.89%,28.56%,-2.34%,2.26%,22.23%,"

",23.78M,8.67M,9.09%,7.37,0.79M,31.34 -11.01%,18.28 52.53%,2.77%,3.79%,0.97,49.21,0.75,0.49,106.85K,"52,464",-1.69%,1.34%,19.04%,35.06%,42.88%,1.31%,21.16%,41.22%,-,1.00,34.00,27.77,27.89,0.43%,LEGH
Frequency Electronics Inc,Technology,Communication Equipment,USA,Small,NASD,RUT,669.43M,675.48M,-0.90M,63.23M,5.68,0.14,-,-,"Aug 08, 2024",- -,-,242,"Jun 18, 1980",-,-,-,10.59,10.54,418.39,-,220.74,10.68,1.21,2.29,0.14,0.10,Yes / Yes,-0.09,-,0.15,1194.44%,-,-,46.09% -,15.74% 3.11%,-103.56%,-9.43%,-245.43%,-22.96%,Sep 10 AMC,-288.68% -17.10%,12.56%,-31.72%,67.90%,2.24%,-0.98%,-1.61%,-1.46%,35.05%,1.85%,-1.43%,-11.14%,-8.80%,7.40%,"

",9.92M,9.77M,9.15%,3.04,0.89M,80.60 -25.69%,26.05 129.90%,4.87%,5.84%,4.31,41.41,0.70,0.41,294.25K,"119,952",-6.28%,-15.68%,-17.30%,12.77%,11.24%,88.54%,882.92%,587.07%,599.79%,1.33,79.67,59.07,59.89,1.39%,FEIM
International Tower Hill Mines Ltd,Basic Materials,Gold,Canada,Small,AMEX,-,675.03M,564.59M,-3.15M,0.00M,0.63,0.42,-,-,-,- -,-,3,"Oct 16, 2001",-,-,-,-,4.08,6.11,-,-,-,46.12,46.12,0.00,0.00,No / Yes,-0.01,-,-,-,-,-,-12.65% 1.29%,- -,34.30%,-,-38.71%,-,Aug 12 AMC,- -,12.78%,17.23%,60.75%,-2.61%,-2.79%,-2.82%,-1.91%,-,-,-,-3.17%,12.21%,10.32%,"

",261.64M,228.20M,1.28%,2.67,2.93M,3.65 -29.31%,1.39 85.61%,5.32%,6.74%,0.17,52.65,1.01,0.47,1.10M,"517,516",-6.86%,21.70%,3.61%,-14.29%,38.71%,64.33%,602.04%,185.87%,168.75%,1.00,2.00,2.52,2.58,2.38%,THM
Telesat Corp,Technology,Communication Equipment,Canada,Small,NASD,-,670.44M,3.64B,-268.57M,261.72M,17.44,17.75,-,-,-,- -,-,711,"Jul 27, 2005",-,-,-,2.56,2.53,2.48,-,36.28,13.92,0.17,0.17,10.07,2.79,Yes / Yes,-17.88,-6.19,-0.87,-28.83%,37.88%,13.08%,-72.38% -,-19.95% -13.33%,-247.16%,-25.44%,-959.46%,-25.06%,Aug 13 BMO,-977.59% -0.62%,1.94%,0.00%,49.85%,-0.35%,-5.53%,-70.58%,-26.68%,29.08%,0.76%,-102.62%,-8.31%,-0.72%,11.98%,"

",15.11M,14.92M,6.97%,3.80,1.04M,61.54 -28.42%,20.25 117.53%,4.53%,6.83%,3.16,47.43,2.11,0.34,273.72K,"93,069",-3.61%,-14.10%,-19.89%,32.72%,51.37%,112.19%,126.36%,2.09%,63.11%,2.33,61.75,43.21,44.05,1.94%,TSAT
Valneva SE ADR,Healthcare,Biotechnology,France,Small,NASD,-,669.43M,770.85M,-183.86M,166.65M,0.98,1.47,-,-,-,- -,-,674,"May 06, 2021",-,10.74,-,4.02,7.22,4.82,-,-,4.63,1.69,2.16,2.59,2.33,No / Yes,-2.09,0.66,-0.17,35.46%,163.97%,-,16.00% 0.90%,-19.63% 9.40%,-134.63%,-21.91%,-136.61%,-25.85%,Aug 13 BMO,-82.17% -18.31%,3.22%,0.00%,0.77%,13.44%,-36.82%,-118.01%,-59.52%,16.40%,-86.72%,-110.32%,9.17%,25.03%,-4.50%,"

",94.82M,91.77M,0.17%,2.12,0.16M,12.23 -42.27%,4.75 48.63%,3.28%,3.81%,0.29,67.45,1.51,0.54,75.70K,"40,873",7.62%,34.99%,24.51%,-36.45%,-19.95%,-19.50%,-49.35%,-85.26%,-,1.40,12.71,7.12,7.06,-0.84%,VALN
Contango Silver & Gold Inc,Basic Materials,Gold,USA,Small,AMEX,RUT,673.49M,616.45M,-38.98M,0.00M,10.25,2.67,-,-,-,- -,-,15,"Dec 20, 2010",-,5.95,-,-,1.97,7.55,-,-,-,1.06,1.06,0.10,0.06,Yes / Yes,-2.73,3.38,-0.09,86.79%,1014.86%,-,20.70% -,- -,-400.46%,-,-88.37%,-,Aug 14 BMO,481.47% -,12.73%,-0.51%,45.91%,13.58%,-12.00%,-23.69%,-11.11%,-,-,-,1.45%,13.78%,-10.63%,"

",32.35M,29.18M,10.16%,5.82,2.97M,34.38 -41.42%,14.50 38.90%,4.78%,4.21%,0.93,57.31,0.11,0.63,509.31K,"319,286",-1.18%,10.66%,7.64%,-25.57%,-23.74%,-8.70%,8.40%,11.58%,-8.45%,1.00,31.17,19.61,20.14,2.70%,CTGO
Gladstone Investment Corp,Financial,Asset Management,USA,Small,NASD,-,652.28M,1.21B,165.13M,67.29M,16.24,0.29,1.21 (7.39%),0.96 (5.86%),"Sep 21, 2026",1.06% 2.71%,20.12%,78,"Jun 23, 2005",3.92,16.14,-,9.69,1.01,56.43,15.36,5.84,18.01,0.26,0.26,0.88,0.88,Yes / Yes,4.18,1.01,0.25,1110.00%,0.50%,-,64.76% 30.12%,-8.17% 1.24%,92.94%,-57.47%,-241.36%,-17.79%,Aug 06 AMC,16.85% 10.10%,2.26%,0.27%,17.26%,-,14.01%,29.17%,13.56%,19.67%,308.46%,245.38%,-0.15%,0.77%,9.04%,"

",39.82M,38.92M,1.16%,2.19,0.45M,17.14 -4.43%,13.11 24.94%,1.54%,1.90%,0.30,50.36,0.76,0.53,205.91K,"108,970",-0.12%,-0.43%,3.61%,19.47%,17.25%,16.34%,48.57%,37.38%,134.87%,1.50,17.00,16.40,16.38,-0.12%,GAIN
Kearny Financial Corp,Financial,Banks - Regional,USA,Small,NASD,RUT,653.19M,-,36.26M,347.14M,12.20,-,0.44 (4.37%),0.44 (4.37%),"Aug 12, 2026",0.00% 4.68%,76.71%,502,"Feb 24, 2005",17.52,10.11,-,1.88,0.82,-,18.97,-,-,-,0.03,1.51,0.27,Yes / Yes,0.57,0.99,0.17,38.01%,26.48%,-,-3.07% -5.66%,5.40% 6.02%,38.31%,1.05%,4.82%,2.23%,Jul 23 BMO,-33.33% 0.18%,11.61%,0.50%,71.75%,4.56%,0.47%,4.79%,3.72%,-,13.66%,10.45%,3.20%,5.09%,22.13%,"

",62.82M,57.39M,3.34%,3.00,1.92M,10.07 -0.15%,6.22 61.61%,3.05%,2.23%,0.23,63.30,0.61,0.79,638.27K,"502,254",0.50%,3.93%,22.24%,32.19%,35.76%,49.70%,35.22%,-21.04%,-25.23%,2.00,10.67,10.04,10.06,0.20%,KRNY
Matthews International Corp,Industrials,Conglomerates,USA,Small,NASD,RUT,658.60M,1.25B,-29.36M,1.11B,15.57,1.20,-,1.02 (4.83%),"Aug 10, 2026",4.35% 3.55%,-,5500,"Jul 20, 1994",-,26.94,-,0.59,1.36,17.52,-,35.93,1.13,1.02,1.76,1.29,1.25,Yes / Yes,-0.95,0.78,0.27,-59.26%,52.60%,-5.45%,37.22% 22.39%,-5.28% -0.01%,55.14%,-31.82%,-253.90%,-29.58%,Aug 06 AMC,-85.37% -7.00%,8.74%,0.48%,93.53%,-4.62%,-1.83%,-5.87%,-2.69%,36.25%,-1.47%,-2.65%,-3.95%,-16.12%,-19.02%,"

",31.21M,28.49M,12.31%,7.02,3.51M,30.93 -31.78%,20.21 4.40%,2.68%,4.06%,0.85,32.24,1.04,1.10,499.21K,"550,085",0.33%,-23.19%,-17.29%,-17.99%,-19.22%,-12.92%,-50.17%,-40.06%,-66.32%,1.67,31.33,20.83,21.10,1.30%,MATW
Vinci Compass Investments Ltd,Financial,Asset Management,Brazil,Small,NASD,-,645.33M,651.09M,46.29M,200.19M,6.03,3.18,0.79 (7.98%),0.66 (6.70%),"Aug 25, 2026",- -,0.10%,594,"Jan 28, 2021",14.42,8.43,0.39,3.22,1.63,3.10,20.04,7.49,3.25,3.58,3.58,0.49,0.40,Yes / Yes,0.68,1.17,0.22,13.46%,19.62%,21.82%,-6.60% 1.16%,30.34% 21.58%,47.35%,37.63%,-23.39%,30.17%,Aug 11 AMC,-12.66% -5.72%,73.69%,-1.36%,17.76%,10.44%,6.53%,12.49%,8.38%,-,37.43%,23.12%,2.36%,1.30%,-10.86%,"

",51.19M,17.24M,1.06%,3.86,0.18M,13.61 -27.63%,9.19 7.18%,2.95%,2.99%,0.29,55.55,0.24,0.77,47.40K,"36,584",2.60%,-0.40%,-0.10%,-14.64%,-24.46%,-0.71%,-5.11%,-30.49%,-,1.00,14.26,9.90,9.85,-0.51%,VINP
Contineum Therapeutics Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,661.01M,431.03M,-57.56M,0.00M,6.37,6.29,-,-,-,- -,-,51,"Apr 05, 2024",-,-,-,-,2.76,2.79,-,-,-,37.17,37.17,0.03,0.02,Yes / Yes,-1.74,-1.80,-0.45,28.30%,-15.53%,5.12%,-30.91% -,- -,21.01%,-,34.71%,-,Jul 30 AMC,10.87% -,21.33%,-0.95%,72.95%,-0.04%,-26.57%,-28.01%,-23.60%,-,-,-,9.92%,14.97%,30.33%,"

",32.95M,29.60M,7.89%,5.41,2.34M,17.51 0.34%,8.60 104.30%,4.91%,6.23%,0.97,63.35,0.72,0.74,431.64K,"320,780",1.86%,15.06%,42.38%,27.23%,53.72%,66.07%,-,-,-,1.38,23.43,17.24,17.57,1.91%,CTNM
Yext Inc,Technology,Software - Infrastructure,USA,Small,NYSE,RUT,637.42M,772.26M,26.12M,443.02M,0.36,0.88,-,-,-,- -,0.00%,1120,"Apr 13, 2017",36.84,8.47,0.83,1.44,17.93,7.34,12.16,9.70,1.74,0.76,0.76,6.22,5.68,Yes / Yes,0.17,0.76,0.19,39.62%,2.70%,10.24%,- -,3.67% 4.72%,257.78%,-1.48%,390.62%,-1.76%,Sep 01 BMO,23.53% -0.18%,16.22%,-22.61%,67.22%,-9.08%,4.71%,27.76%,10.96%,74.49%,10.05%,5.90%,2.83%,14.52%,13.84%,"

",99.28M,82.93M,6.74%,4.68,5.59M,9.19 -29.89%,3.27 97.24%,10.34%,5.09%,0.38,58.87,1.14,1.38,1.19M,"1,646,052",-4.73%,12.39%,62.63%,16.88%,-20.10%,-29.69%,-29.15%,-50.58%,-,2.00,7.00,6.55,6.44,-1.68%,YEXT
Drugs Made In America Acquisition II Corp,Financial,Shell Companies,USA,Small,NASD,-,647.83M,648.11M,13.02M,0.00M,7.79,0.00,-,-,-,- -,0.00%,2,"Dec 03, 2025",49.95,-,-,-,1.31,3810.76,-,-,-,0.34,0.34,0.00,0.00,No / Yes,0.20,-,-,-,-,-,- -,- -,-,-,11600.00%,-,-,- -,22.15%,0.00%,71.10%,-,5.06%,5.25%,2.62%,-,-,-,0.36%,0.64%,1.59%,"

",63.70M,49.59M,0.25%,1.39,0.12M,10.21 -0.39%,9.86 3.14%,0.17%,0.18%,0.02,68.82,-,0.05,88.01K,"4,679",0.30%,0.59%,0.99%,1.90%,2.73%,-,-,-,-,-,-,10.17,10.17,0.00%,DMII
Park-Ohio Holdings Corp,Industrials,Specialty Industrial Machinery,USA,Small,NASD,RUT,651.04M,1.31B,27.40M,1.65B,27.24,3.33,-,0.50 (1.11%),"Jul 31, 2026",0.00% 14.87%,28.17%,6300,"Mar 17, 1980",23.15,12.21,0.69,0.39,1.65,13.48,33.22,10.87,0.79,1.26,2.40,1.80,1.75,Yes / Yes,1.94,3.68,0.90,20.86%,12.77%,17.68%,- -,2.32% 4.31%,-20.08%,2.68%,29.34%,10.00%,Aug 05 AMC,14.35% 3.42%,32.71%,-1.18%,56.17%,5.36%,1.89%,7.19%,2.55%,17.31%,5.26%,1.66%,-4.18%,7.46%,49.91%,"

",14.36M,9.75M,2.08%,2.22,0.20M,53.30 -15.70%,18.06 148.78%,4.28%,5.27%,2.01,51.57,1.24,0.78,91.38K,"70,851",-5.19%,7.98%,35.64%,61.50%,114.57%,128.65%,135.11%,60.46%,21.96%,1.00,54.00,44.69,44.93,0.54%,PKOH
Reservoir Media Inc,Communication Services,Entertainment,USA,Small,NASD,RUT,644.14M,1.10B,8.77M,179.98M,5.73,0.21,-,-,-,- -,0.00%,100,"Jan 05, 2021",74.07,65.13,-,3.58,1.71,45.98,14.87,15.73,6.11,1.31,1.31,1.24,1.24,Yes / Yes,0.13,0.15,0.04,-3.85%,20.00%,-,47.27% -9.52%,12.83% 16.96%,15.57%,11.41%,83.53%,11.62%,Aug 04 BMO,100.00% 0.05%,48.64%,0.00%,46.37%,-0.99%,0.97%,2.35%,1.03%,47.02%,21.20%,4.87%,-0.61%,-3.36%,6.83%,"

",65.93M,33.86M,1.56%,10.05,0.53M,13.39 -27.04%,7.07 38.19%,2.07%,2.57%,0.27,44.41,0.76,0.46,52.42K,"24,127",0.21%,-4.73%,-4.50%,-1.91%,29.06%,24.78%,79.60%,6.43%,-,1.67,13.00,9.80,9.77,-0.31%,RSVR
VAALCO Energy Inc,Energy,Oil & Gas E&P,USA,Small,NYSE,RUT,635.36M,866.63M,-110.34M,349.81M,3.62,0.29,0.25 (4.14%),0.25 (4.11%),"Aug 21, 2026",24.36% -,-,281,"Jan 29, 1993",-,16.58,-,1.82,1.67,20.82,-,6.38,2.48,0.41,0.44,0.69,0.64,Yes / Yes,-1.06,0.36,0.08,-46.25%,722.79%,-,- 13.62%,0.46% 39.84%,-387.85%,-25.46%,395.23%,39.50%,Aug 06 AMC,-130.33% 12.17%,3.28%,0.00%,70.20%,7.90%,-11.41%,-24.74%,-17.72%,20.08%,9.12%,-31.54%,3.51%,10.17%,17.51%,"

",105.19M,101.75M,7.99%,6.15,8.13M,6.72 -10.12%,3.36 79.51%,2.86%,3.12%,0.19,61.49,0.21,0.66,1.32M,"871,608",4.68%,17.28%,7.66%,13.75%,65.93%,58.53%,37.59%,138.74%,486.41%,1.00,9.67,6.14,6.04,-1.63%,EGY
Angiodynamic Inc,Healthcare,Medical Instruments & Supplies,USA,Small,NASD,RUT,639.41M,596.51M,-36.74M,320.17M,4.10,1.30,-,-,-,- -,-,632,"May 27, 2004",-,-,-,2.00,3.78,11.87,-,946.84,1.86,1.48,2.18,0.06,0.05,Yes / Yes,-0.89,-0.04,-0.11,-77.29%,83.08%,-,12.67% -1.46%,-1.86% 1.93%,-6.34%,9.46%,-85.30%,8.05%,Jul 14 BMO,21.96% 7.93%,11.54%,-0.49%,96.70%,-2.16%,-13.43%,-20.77%,-20.40%,51.29%,-6.97%,-11.48%,-2.00%,6.09%,26.67%,"

",41.70M,36.56M,3.70%,3.08,1.35M,16.29 -5.03%,9.39 64.75%,3.55%,3.10%,0.50,52.07,0.30,1.00,439.12K,"438,279",-1.96%,2.86%,28.60%,42.32%,20.48%,45.67%,100.13%,-45.55%,-7.64%,1.00,20.00,15.62,15.47,-0.96%,ANGO
Energy Vault Holdings Inc,Utilities,Utilities - Renewable,USA,Small,NYSE,RUT,689.17M,852.18M,-113.00M,225.87M,0.04,0.59,-,-,-,- -,-,142,"Mar 29, 2021",-,-,-,3.05,99.01,6.40,-,-,3.77,0.99,1.19,35.55,24.16,Yes / Yes,-0.67,-0.14,-0.16,-29.52%,58.80%,66.44%,-0.81% -,11.77% -,31.16%,336.76%,17.79%,104.05%,Aug 11 AMC,-3.95% 21.96%,29.87%,-0.19%,49.06%,19.50%,-36.49%,-232.49%,-65.20%,19.45%,-32.84%,-50.03%,3.48%,7.53%,-7.23%,"

",179.94M,127.52M,24.04%,5.69,30.66M,6.64 -42.96%,1.73 119.08%,8.22%,8.80%,0.31,54.37,1.27,0.72,5.39M,"3,858,822",1.07%,25.91%,-41.60%,13.47%,-17.79%,76.28%,16.98%,-60.85%,-,1.80,6.21,3.55,3.79,6.76%,NRGV
BlackRock Core Bond Trust,Financial,Closed-End Fund - Debt,USA,Small,NYSE,-,647.13M,-,-,57.09M,9.97,-,-,0.90 (10.04%),"Sep 15, 2026",6.83% 2.31%,108.14%,-,"Nov 28, 2001",12.62,-,-,11.34,0.90,-,-,-,-,-,-,-,-,No / Yes,0.71,-,-,-,-,-,- -,- -,-,-,105.40%,17.30%,-,- -,-,-,43.19%,-,-,-,-,-,-,-,-0.99%,-0.88%,-3.21%,"

",72.22M,72.22M,1.42%,3.51,1.03M,10.12 -11.46%,8.69 3.11%,1.05%,0.95%,0.10,45.93,0.70,0.92,292.26K,"269,703",-1.86%,-0.99%,-0.44%,-5.68%,-6.57%,-6.76%,-11.28%,-42.68%,-34.59%,-,-,8.93,8.96,0.34%,BHK
Hingham Institution For Savings,Financial,Banks - Regional,USA,Small,NASD,RUT,648.03M,-,66.31M,245.38M,230.83,-,-,2.52 (0.85%),"Aug 03, 2026",-5.96% 0.40%,10.18%,93,"Dec 13, 1988",9.90,-,-,2.64,1.29,-,18.33,-,-,-,0.15,2.77,2.77,No / Yes,30.02,-,-,-,-,-,13.27% 1.26%,26.02% 15.57%,95.79%,12.91%,168.68%,33.11%,Jul 17 AMC,- -,18.54%,-,71.32%,2.03%,1.46%,13.91%,3.46%,-,35.78%,27.02%,-1.23%,0.01%,2.18%,"

",2.20M,1.78M,14.22%,6.29,0.25M,337.99 -12.06%,247.89 19.90%,3.97%,3.28%,10.42,50.08,0.86,1.13,40.25K,"45,391",-0.32%,-1.92%,2.99%,7.26%,4.94%,9.89%,47.38%,-7.90%,132.16%,-,-,295.21,297.23,0.68%,HIFS
Methode Electronics Inc,Technology,Electronic Components,USA,Small,NYSE,RUT,543.78M,760.78M,-36.80M,1.04B,18.68,3.27,-,0.20 (1.31%),"Jul 17, 2026",-26.76% -12.94%,-,6913,"Oct 20, 1982",-,97.79,-,0.52,0.82,4.68,-,11.44,0.73,1.65,2.41,0.50,0.49,Yes / Yes,-1.03,0.16,-0.22,42.57%,127.01%,-,- -,-4.76% -1.30%,32.69%,1.36%,-9.75%,10.35%,Sep 02 AMC,-18.52% 11.37%,5.77%,0.00%,93.52%,3.03%,-2.88%,-5.45%,-3.73%,17.64%,0.81%,-3.52%,-7.36%,-5.48%,50.09%,"

",35.49M,33.45M,8.16%,3.63,2.73M,20.38 -24.83%,4.88 213.93%,9.34%,7.57%,1.43,45.15,1.54,3.00,750.95K,"2,255,285",-13.84%,-11.24%,20.44%,102.91%,130.72%,100.26%,-50.76%,-63.23%,-56.60%,2.00,22.00,18.10,15.32,-15.36%,MEI
Enviri Corp,Industrials,Waste Management,USA,Small,NYSE,-,656.26M,816.79M,-,-,22.67,10.76,-,-,"Jan 13, 2016",- -,-,-,"Sep 27, 1954",-,-,-,-,1.03,2.16,-,-,-,1.19,1.43,0.66,0.63,Yes / Yes,-,-,-,-,-,-,- -,- -,-,-,-,-,Aug 11 BMO,124.00% 18.14%,5.15%,1.13%,89.44%,-68.29%,-,-,-,-,-,-,8.67%,5.43%,18.78%,"

",28.19M,26.74M,10.75%,6.27,2.87M,24.20 -3.80%,10.81 115.46%,3.04%,5.13%,1.00,60.08,1.53,0.70,458.81K,"321,056",3.60%,1.17%,18.17%,29.84%,29.91%,110.11%,207.53%,27.56%,131.18%,1.67,28.67,22.79,23.28,2.15%,NVRI
BlackRock MuniHoldings New Jersey Quality Fund Inc,Financial,Closed-End Fund - Debt,USA,Small,NYSE,-,641.94M,-,-,49.24M,12.63,-,-,0.65 (5.37%),"Sep 15, 2026",-2.95% -1.28%,-,-,"Mar 12, 1998",26.24,-,-,13.04,0.96,-,-,-,-,-,-,-,-,No / Yes,0.46,-,-,-,-,-,- -,- -,-,-,1495.90%,2.00%,-,- -,-,-,10.46%,-,-,-,-,-,-,-,-1.14%,-1.09%,-0.60%,"

",53.19M,53.19M,0.32%,2.09,0.17M,12.68 -4.81%,10.95 10.18%,0.96%,1.04%,0.12,44.35,0.58,0.72,81.88K,"59,073",-0.25%,-0.17%,-1.63%,-3.59%,1.43%,9.33%,11.14%,-23.99%,-24.45%,-,-,12.07,12.07,0.00%,MUJ
Cars.com,Communication Services,Internet Content & Information,USA,Small,NYSE,RUT,631.15M,1.04B,34.30M,725.63M,8.23,0.62,-,-,-,- -,0.00%,1700,"May 18, 2017",20.45,4.55,0.28,0.87,1.43,18.96,4.92,6.65,1.44,2.00,2.00,1.01,1.01,Yes / Yes,0.58,2.59,0.57,22.80%,23.31%,16.52%,8.67% -,3.42% 5.73%,-6.71%,1.08%,129.33%,0.67%,Aug 06 BMO,-0.60% -0.33%,12.29%,-2.24%,106.63%,-4.51%,3.30%,7.40%,3.85%,57.05%,11.45%,4.73%,-2.36%,0.23%,8.30%,"

",53.93M,46.95M,13.22%,9.07,6.21M,13.97 -15.60%,7.40 59.32%,3.35%,4.68%,0.50,48.05,1.62,0.44,684.11K,"301,374",0.17%,-0.42%,26.23%,40.36%,-3.36%,-8.89%,-37.09%,-6.35%,-,2.43,13.08,11.99,11.79,-1.67%,CARS
abrdn Asia-Pacific Income Fund Inc,Financial,Closed-End Fund - Debt,USA,Small,AMEX,-,599.42M,-,-,52.71M,15.70,-,-,1.98 (13.64%),"Aug 24, 2026",0.00% 0.00%,224.59%,-,"Apr 17, 1986",14.38,-,-,11.37,0.92,-,-,-,-,-,-,-,-,No / Yes,1.01,-,-,-,-,-,- -,- -,-,-,-,-15.70%,-,- -,-,-,38.93%,-,-,-,-,-,-,-,-0.68%,-0.21%,-3.16%,"

",41.28M,41.28M,0.49%,1.37,0.20M,16.90 -14.08%,14.13 2.76%,0.96%,0.94%,0.15,46.27,0.55,0.81,147.53K,"120,196",-0.48%,0.90%,0.76%,-5.47%,-5.35%,-11.03%,-7.98%,-43.33%,-53.64%,-,-,14.65,14.52,-0.89%,FAX
