Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
UWM Holdings Corp,Financial,Mortgage Finance,USA,Mid,-,58.03,0.06,17.66%,268.42M,-3.54%,5.77B,6.60,0.54,-22.78%,266.70M,-2.21%,21.10B,0.08,0.07,71.92%,13.72%,-37.89%,27.38M,1.79,251.60%,2.09%,2.11,-39.38%,3.22B,4.76,27.04%,0.17%,36.60M,-19.18%,0.74,11.46,81.08%,15.17%,7.14 -50.42%,-24.68%,0.31,-,-35.42% -,0.24%,3.38 4.72%,-41.00%,0.40 (11.30%),14.05,18.31% -,87.45%,4.31%,4.45%,-56.62%,0.40 (11.30%),6.55,-15.92%,45.06%,0.19,-,"Mar 19, 2026",0.25,32.51%,0.85%,41.62,2.50,0.00% -,0.25,1250.00%,-5.33%,1.85,6.22,329.22%,72.37,300.97%,-8.34%,0.45,3.47,9100,56.28,Feb 25 BMO,-28.99%,17.34M,3.54,"Mar 24, 2020",Yes / Yes,-9.71% -0.09%,"

","7,745,972",2.02%,UWMC
Universal Corp,Consumer Defensive,Tobacco,USA,Small,RUT,15.82,3.39,2.70%,24.92M,-0.35%,1.34B,12.18,4.40,-0.70%,24.25M,1.67%,2.41B,-,1.08,81.95%,6.59%,-3.98%,85.25M,0.46,-9.94%,-1.15%,7.29,4.04%,2.91B,0.90,5.52%,2.81%,1.60M,1.57%,59.50,15.67,-0.14%,5.81%,67.33 -20.42%,-8.05%,3.42,25.34,2.88% 5.79%,4.02%,49.96 7.25%,-2.39%,-,8.56,11.90% 9.06%,18.09%,1.92%,1.80%,-4.71%,3.28 (6.12%),0.83,-32.63%,7.76%,1.04,-1.78%,"Apr 15, 2026",1.08,-3.46%,2.93%,54.53,-,1.27% 1.28%,2.91,-44.35%,1.49%,0.59,78.00,85.66%,0.75,-8.10%,1.51%,0.79,52.47,28500,0.43,Feb 09 BMO,-0.36%,219.24K,53.58,"Jan 05, 1988",Yes / Yes,-29.69% -7.11%,"

","173,202",2.12%,UVV
Univest Financial Corp,Financial,Banks - Regional,USA,Small,RUT,11.44,3.32,1.67%,27.95M,1.28%,1.06B,10.20,3.72,-6.90%,27.39M,10.89%,-,-,0.82,79.86%,1.52%,16.11%,95.45M,2.03,11.08%,1.17%,2.18,25.21%,521.56M,1.12,7.09%,1.18%,0.42M,16.04%,34.06,-,-,10.29%,38.71 -1.86%,28.61%,-,11.19,5.81% 14.37%,7.93%,27.91 36.12%,88.82%,0.92 (2.42%),-,16.40% 13.48%,-,2.03%,2.68%,36.02%,0.88 (2.32%),-,25.09%,22.95%,1.02,92.45%,"May 06, 2026",-,3.92%,18.30%,64.54,3.00,1.58% 7.71%,0.04,25.08%,2.63%,0.65,37.33,27.78%,0.34,3.51%,8.39%,1.05,37.64,960,0.26,Apr 22 AMC,17.08%,190.86K,37.99,"Apr 28, 1994",Yes / Yes,15.66% 3.70%,"

","201,240",0.93%,UVSP
Universal Insurance Holdings Inc,Financial,Insurance - Property & Casualty,USA,Small,RUT,5.87,6.76,9.32%,27.91M,12.65%,1.11B,8.91,4.45,-7.68%,25.40M,16.01%,-,-,1.43,75.76%,1.72%,30.53%,195.79M,0.69,-29.44%,-1.54%,2.18,27.49%,1.60B,1.89,1.71%,8.53%,0.44M,17.25%,20.95,-,-,38.88%,41.96 -5.55%,64.15%,-,3.22,- 60.26%,28.58%,21.87 81.20%,161.59%,-,-,9.47% 8.38%,-,5.74%,3.96%,194.94%,0.64 (1.61%),-,198.87%,16.58%,1.52,139.85%,"May 08, 2026",-,3.57%,12.22%,64.97,2.00,0.00% 0.00%,1.12,30.78%,10.36%,0.77,44.00,10.13%,0.17,-0.33%,14.24%,1.06,39.18,929,0.17,Apr 23 AMC,30.51%,200.06K,39.63,"Dec 16, 1992",Yes / Yes,40.64% 5.29%,"

","212,707",1.15%,UVE
Energy Fuels Inc,Energy,Uranium,USA,Mid,RUT,-,-0.38,1.64%,248.23M,-1.23%,5.37B,97.91,0.22,-11.61%,244.16M,18.58%,5.19B,-,-0.03,62.72%,15.12%,-13.02%,-85.63M,81.49,75.26%,0.28%,3.35,8.04%,65.92M,7.67,335.06%,-8.46%,36.93M,48.83%,2.82,6.23,-,-14.20%,27.90 -22.44%,378.76%,3.47,-,-0.06% -10.70%,-6.32%,4.20 415.24%,278.98%,-,-,73.99% 108.88%,7.74%,7.99%,7.62%,292.74%,-,78.73,-38.44%,-153.45%,1.61,820.85%,-,28.34,-15.61%,-129.90%,56.25,1.22,- -,30.69,53.77%,8.35%,1.46,27.42,-,1.00,-32.11%,9.08%,0.77,19.58,1069,1.00,May 07 BMO,27.93%,11.01M,21.64,"Nov 06, 2003",Yes / Yes,44.25% 13.42%,"

","8,491,719",10.52%,UUUU
Utz Brands Inc,Consumer Defensive,Packaged Foods,USA,Small,RUT,1020.51,0.01,18.68%,87.51M,5.15%,1.14B,9.44,0.84,0.96%,71.92M,0.51%,2.68B,2.12,0.14,84.95%,9.30%,-22.79%,0.80M,0.80,-5.66%,-2.56%,3.52,-34.97%,1.44B,0.98,8.99%,0.03%,6.69M,-23.31%,8.16,9.51,4.45%,0.11%,14.67 -45.74%,-40.11%,0.84,121.75,- -,0.05%,7.11 11.88%,-57.80%,0.24 (3.00%),14.86,0.71% 8.33%,29.53%,3.95%,3.65%,-72.76%,0.25 (3.12%),1.87,-93.97%,6.85%,0.30,-,"Apr 13, 2026",0.82,2.09%,0.06%,53.95,1.64,4.35% 20.11%,1.19,-207.12%,3.39%,0.87,12.05,2703.30%,1.44,0.34%,-0.72%,0.71,7.75,3300,1.36,May 06 BMO,-25.36%,1.90M,7.96,"Nov 26, 2018",Yes / Yes,2.04% -0.36%,"

","1,349,286",2.71%,UTZ
Universal Technical Institute Inc,Consumer Defensive,Education & Training Services,USA,Mid,RUT,38.90,0.96,3.86%,55.01M,3.30%,2.06B,41.60,0.90,95.16%,52.90M,3.96%,2.19B,5.52,-0.00,98.56%,5.52%,33.84%,53.69M,2.42,-29.30%,3.18%,4.00,10.09%,855.03M,6.15,12.94%,6.76%,2.92M,43.63%,6.11,12.39,7.54%,17.44%,40.41 -7.13%,33.75%,3.03,124.54,43.86% 84.22%,8.89%,21.29 76.28%,431.59%,-,16.81,25.90% 22.68%,49.34%,4.57%,3.99%,566.61%,-,2.56,-1.19%,8.38%,1.55,850.13%,"Mar 17, 2016",1.14,12.59%,6.28%,55.81,1.00,- -,1.14,-42.45%,3.09%,1.27,39.29,0.00%,0.86,9.64%,4.09%,0.68,36.08,4100,0.80,May 06 AMC,23.76%,729.82K,37.53,"Dec 17, 2003",Yes / Yes,67.76% 1.83%,"

","499,716",4.02%,UTI
United Therapeutics Corp,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Large,-,20.48,27.90,3.52%,43.64M,-0.26%,25.04B,16.82,33.96,-45.86%,42.28M,-3.65%,22.12B,1.36,7.00,95.21%,6.39%,22.16%,1.33B,7.87,5.43%,-1.00%,5.16,37.56%,3.18B,3.51,15.62%,17.33%,2.70M,17.26%,162.60,8.57,12.38%,19.71%,607.89 -6.01%,88.51%,66.63,24.06,22.94% 19.27%,18.81%,272.12 109.96%,148.27%,-,13.81,18.02% 16.50%,87.92%,2.20%,2.54%,183.46%,-,6.95,14.09%,47.63%,15.10,443.11%,-,6.28,10.61%,41.94%,55.48,1.59,- -,6.60,24.49%,-0.29%,0.61,655.00,0.00%,0.00,7.38%,5.39%,0.69,571.07,1400,0.00,May 06 BMO,25.87%,523.80K,571.35,"Jun 17, 1999",Yes / Yes,8.00% -2.81%,"

","362,837",0.05%,UTHR
Reaves Utility Income Fund,Financial,Closed-End Fund - Equity,USA,Mid,-,5.01,8.57,0.03%,91.43M,1.90%,3.93B,-,-,11.65%,91.40M,9.32%,-,-,-,13.33%,0.07%,12.67%,-,42.08,-,-,0.27,13.00%,93.29M,1.11,-,-,0.06M,17.39%,38.85,-,-,-,42.47 1.11%,30.99%,-,-,- -,-,32.11 33.73%,48.84%,-,-,- -,-,1.34%,1.37%,23.82%,2.38 (5.54%),-,-,-,0.67,47.80%,"May 18, 2026",-,-,-,65.39,-,1.01% 1.70%,-,2.30%,3.30%,0.86,-,26.87%,-,-5.60%,5.20%,1.53,42.01,-,-,-,10.91%,239.31K,42.94,"Feb 25, 2004",No / Yes,- -,"

","367,065",2.21%,UTG
Cohen & Steers Infrastructure Fund Inc,Financial,Closed-End Fund - Equity,USA,Mid,-,6.84,3.96,-,111.81M,3.05%,3.03B,-,-,-,111.80M,4.60%,-,-,-,22.72%,0.03%,4.28%,-,20.76,-,-,0.09,13.79%,145.79M,1.06,-,-,0.03M,12.28%,25.60,-,-,-,27.33 -0.95%,7.47%,-,-,- -,-,23.42 15.59%,18.07%,-,-,- -,-,1.18%,1.19%,-7.43%,1.86 (6.89%),-,-,-,0.35,41.12%,"May 12, 2026",-,-,-,66.79,-,0.27% 0.16%,-,-,2.35%,0.79,-,48.15%,-,-,3.09%,1.22,26.56,-,-,-,6.89%,350.87K,27.07,"Mar 26, 2004",No / Yes,- -,"

","429,435",1.92%,UTF
U.S. Physical Therapy Inc,Healthcare,Medical Care Facilities,USA,Small,RUT,50.32,1.42,2.40%,15.12M,-4.74%,1.08B,21.32,3.34,-0.11%,14.76M,-4.99%,1.65B,1.54,0.52,105.74%,6.69%,-13.53%,21.47M,1.38,8.75%,-4.50%,5.35,-20.81%,780.99M,2.26,16.78%,1.76%,0.99M,-8.80%,31.50,30.28,13.84%,4.45%,93.50 -23.83%,0.15%,2.35,17.26,-14.24% -10.50%,2.90%,66.67 6.82%,-33.10%,1.83 (2.57%),15.82,12.19% 13.05%,17.91%,3.72%,3.31%,-36.67%,1.81 (2.54%),2.11,-23.11%,10.49%,2.61,42.84%,"Mar 13, 2026",1.01,16.33%,2.75%,29.87,1.25,3.15% 41.26%,1.01,-183.67%,-5.25%,1.23,104.00,126.62%,0.66,12.35%,-8.02%,0.90,71.51,7294,0.55,May 06 AMC,-11.65%,184.84K,71.22,"May 28, 1992",Yes / Yes,-0.80% 1.42%,"

","165,910",-0.41%,USPH
United States Lime & Minerals Inc,Basic Materials,Building Materials,USA,Mid,RUT,23.69,4.55,62.60%,28.67M,-18.66%,3.09B,17.42,6.18,-0.01%,10.72M,-17.56%,2.72B,1.47,1.25,31.37%,4.39%,-13.04%,130.74M,8.36,16.49%,0.49%,3.75,-16.63%,369.31M,4.89,13.60%,20.13%,0.47M,-10.08%,22.00,8.32,11.88%,21.91%,141.43 -23.87%,15.14%,12.94,30.18,42.96% 36.10%,20.65%,91.04 18.27%,234.59%,-,14.86,16.43% 18.32%,53.29%,6.88%,4.41%,289.60%,0.24 (0.22%),7.36,8.32%,41.63%,6.36,960.00%,"May 22, 2026",17.96,9.49%,35.40%,27.89,1.00,14.47% 13.05%,20.73,-10.76%,-18.66%,0.84,138.00,5.14%,0.01,-3.75%,-13.84%,3.05,128.24,346,0.00,Apr 29 AMC,-11.79%,125.35K,107.67,"Mar 17, 1980",Yes / Yes,-11.67% -13.89%,"

","382,657",-16.04%,USLM
US Foods Holding Corp,Consumer Defensive,Food Distribution,USA,Large,-,31.80,2.94,0.83%,220.50M,0.71%,20.59B,16.59,5.64,-8.48%,218.40M,1.39%,26.27B,0.90,0.81,105.31%,4.11%,10.95%,676.00M,0.52,19.96%,0.37%,3.36,25.81%,39.42B,4.79,18.06%,4.81%,8.98M,24.12%,19.53,502.21,18.39%,15.30%,102.13 -8.46%,42.39%,0.19,21.47,42.82% -,6.99%,64.08 45.90%,143.46%,-,14.36,5.00% 11.49%,17.41%,2.71%,2.42%,125.49%,-,0.67,46.16%,3.47%,2.34,-,-,0.68,4.08%,1.71%,55.77,1.67,- -,1.16,192.03%,2.05%,0.89,108.00,0.00%,1.33,3.26%,1.37%,0.56,91.28,30000,1.25,May 07 BMO,13.84%,2.68M,93.49,"May 26, 2016",Yes / Yes,3.69% -0.88%,"

","1,495,604",2.42%,USFD
U.S. Bancorp,Financial,Banks - Regional,USA,Large,S&P 500,11.87,4.77,0.23%,1.55B,0.05%,87.95B,9.98,5.68,-2.44%,1.55B,8.94%,-,0.94,1.26,82.43%,1.53%,0.59%,7.54B,2.01,10.31%,1.68%,2.29,19.86%,43.66B,1.49,11.43%,1.13%,23.66M,6.18%,37.93,-,10.65%,12.34%,61.19 -7.40%,40.46%,-,11.04,7.74% 8.57%,5.93%,39.28 44.23%,65.29%,2.12 (3.75%),-,15.50% 13.15%,-,1.94%,2.05%,-4.53%,2.06 (3.64%),-,18.20%,23.97%,1.23,32.72%,"Mar 31, 2026",-,3.87%,17.26%,60.27,2.12,2.76% 3.96%,0.47,15.21%,1.50%,1.02,62.98,44.18%,1.20,7.34%,4.53%,1.04,56.17,68520,0.93,Apr 16 BMO,10.84%,10.32M,56.66,"May 03, 1973",Yes / Yes,3.21% 0.10%,"

","10,694,663",0.87%,USB
Americas Gold and Silver Corp,Basic Materials,Other Industrial Metals & Mining,Canada,Small,-,-,-0.33,20.58%,320.42M,-3.70%,1.86B,10.41,0.55,0.00%,258.81M,9.58%,1.79B,-,0.07,37.39%,3.33%,-33.87%,-87.45M,15.88,173.51%,2.02%,1.33,39.85%,117.41M,8.27,126.49%,-28.88%,8.62M,11.94%,0.69,14.36,-,-63.58%,10.50 -45.52%,273.98%,0.40,-,17.58% 11.57%,-32.49%,1.33 330.56%,359.07%,-,-,12.29% 32.33%,3.93%,4.33%,6.63%,6.42%,-,15.28,23.59%,-20.43%,0.47,-37.71%,-,1.66,19.15%,-74.48%,44.51,1.00,- -,1.78,-61.28%,-2.57%,0.85,10.34,-,0.27,38.84%,-15.97%,0.53,5.50,659,0.21,Apr 23 AMC,14.36%,6.48M,5.72,"May 31, 2006",Yes / Yes,-13.89% 3.72%,"

","3,418,517",4.00%,USAS
USA Rare Earth Inc,Basic Materials,Other Industrial Metals & Mining,USA,Mid,RUT,-,-2.92,9.24%,217.98M,12.47%,5.66B,-,-0.53,0.51%,196.86M,71.59%,5.31B,-,-0.13,28.19%,13.29%,17.67%,-312.79M,3451.74,49.59%,16.30%,1.59,29.01%,1.64M,7.80,-27.74%,-82.26%,26.15M,118.24%,3.33,15.73,69.84%,-119.10%,43.98 -40.95%,147.10%,1.65,-,- -,-62.27%,8.00 224.62%,-,-,-,- -,-84.66%,10.43%,9.60%,-,-,3240.56,-1089.26%,-3620.94%,2.12,-,-,9.68,-,-19037.98%,66.58,1.00,- -,10.17,-1079.62%,31.14%,1.90,35.17,-,0.02,-,37.70%,1.84,22.03,132,0.02,Mar 30 BMO,43.53%,16.41M,25.97,"Jul 17, 2023",Yes / Yes,2.56% -,"

","30,169,848",17.88%,USAR
USA Compression Partners LP,Energy,Oil & Gas Equipment & Services,USA,Mid,-,32.44,0.85,45.96%,126.80M,0.15%,3.98B,16.42,1.67,-0.05%,78.34M,1.29%,6.51B,0.52,0.35,35.84%,3.42%,6.47%,103.03M,3.99,63.97%,2.79%,12.87,23.46%,998.10M,-,20.03%,4.15%,2.68M,19.43%,-0.89,465.23,31.35%,314.74%,28.90 -4.95%,12.58%,0.06,14.38,- -,4.25%,21.85 25.72%,31.44%,2.10 (7.64%),10.80,12.31% 8.37%,38.52%,2.03%,2.71%,87.51%,2.10 (7.64%),6.53,17.39%,31.87%,0.73,103.93%,"Apr 27, 2026",0.55,5.01%,10.32%,52.82,2.86,0.00% 0.00%,1.27,25.41%,0.99%,0.18,29.29,247.18%,-,2.68%,-0.11%,1.03,27.19,1479,-,Feb 17 BMO,10.19%,208.19K,27.47,"Jan 15, 2013",Yes / Yes,-20.20% -0.42%,"

","214,418",1.03%,USAC
Liberty All-Star Equity Fund,Financial,Closed-End Fund - Equity,USA,Small,-,10.45,0.56,0.09%,301.55M,1.92%,1.76B,-,-,1.84%,301.27M,5.41%,-,-,-,17.99%,0.04%,-2.82%,-,58.15,-,-,0.10,-8.88%,30.34M,0.86,-,-,0.12M,-6.85%,6.84,-,-,-,6.96 -15.95%,-8.16%,-,-,- -,-,5.40 8.33%,-3.15%,-,-,- -,-,1.04%,1.22%,-28.75%,0.68 (11.62%),-,-,-,0.08,17.23%,"Apr 16, 2026",-,-,-,56.06,-,-0.98% 1.24%,-,-39.20%,1.40%,0.98,-,117.13%,-,-9.80%,1.48%,0.90,5.77,-,-,-,-5.49%,1.17M,5.85,"Oct 24, 1986",No / Yes,- -,"

","1,059,751",1.39%,USA
United Rentals Inc,Industrials,Rental & Leasing Services,USA,Large,S&P 500,24.50,39.18,0.53%,62.73M,-2.73%,60.13B,17.86,53.75,-7.90%,62.31M,31.74%,74.99B,1.38,11.52,92.49%,2.90%,21.96%,2.51B,3.67,11.46%,-3.75%,2.80,9.61%,16.36B,6.71,14.64%,8.65%,1.81M,18.60%,142.96,385.45,12.92%,28.24%,1021.47 -6.03%,52.01%,2.49,90.69,9.18% 25.90%,11.21%,611.93 56.85%,165.80%,7.88 (0.82%),10.35,11.41% 13.55%,35.56%,2.85%,2.96%,200.00%,7.34 (0.76%),4.58,1.39%,25.02%,33.61,1334.10%,"May 13, 2026",0.74,5.05%,15.32%,73.64,1.75,- -,0.80,6.43%,15.59%,1.83,1074.84,18.55%,1.67,7.15%,19.19%,1.27,952.13,28500,1.49,Apr 22 AMC,10.85%,644.54K,959.84,"Dec 18, 1997",Yes / Yes,8.51% 2.84%,"

","816,493",0.81%,URI
UroGen Pharma Ltd,Healthcare,Biotechnology,USA,Small,RUT,-,-3.21,20.85%,48.35M,-1.97%,1.16B,20.35,1.17,-0.24%,38.53M,32.54%,1.17B,-,-0.48,83.16%,20.31%,15.18%,-153.49M,10.57,65.93%,4.18%,9.77,18.09%,109.79M,-,207.76%,-63.14%,7.83M,1.75%,-2.18,9.52,-,-,30.00 -20.57%,104.73%,2.50,-,12.81% 11.57%,-671.51%,3.42 596.78%,105.61%,-,-,19.49% 56.22%,88.66%,5.29%,6.63%,22.52%,-,10.64,0.35%,-113.73%,1.47,-,-,3.65,21.45%,-139.81%,59.96,1.25,- -,4.01,31.63%,7.56%,1.57,33.88,-,-,54.03%,16.96%,0.50,23.34,291,-,May 06 BMO,16.68%,801.37K,23.83,"May 04, 2017",Yes / Yes,-7.48% -5.20%,"

","403,296",2.10%,URGN
Urban Outfitters Inc,Consumer Cyclical,Apparel Retail,USA,Mid,RUT,13.88,5.07,41.64%,89.70M,-4.75%,6.02B,10.92,6.44,-4.22%,49.96M,11.03%,6.55B,1.53,1.15,80.01%,14.32%,0.53%,464.92M,0.98,8.29%,-3.89%,4.61,4.67%,6.17B,2.24,9.39%,9.76%,7.16M,-6.54%,31.39,8.65,7.13%,17.59%,84.35 -16.61%,33.27%,8.13,19.11,43.99% 231.76%,12.19%,51.03 37.84%,159.94%,-,8.85,8.74% 12.31%,36.00%,3.73%,3.79%,95.93%,-,1.06,18.69%,9.86%,2.77,131.99%,-,0.88,11.07%,7.54%,52.57,2.31,- -,1.51,-17.43%,0.40%,1.22,85.20,0.00%,0.44,10.12%,5.34%,0.50,68.69,31000,0.36,Feb 25 AMC,-0.70%,1.55M,70.34,"Nov 09, 1993",Yes / Yes,14.05% 0.62%,"

","777,599",2.40%,URBN
Upwork Inc,Communication Services,Internet Content & Information,USA,Small,RUT,12.40,0.83,7.31%,130.55M,-1.24%,1.35B,5.98,1.73,-7.37%,120.84M,-5.57%,1.04B,0.51,0.27,104.86%,19.80%,-50.76%,115.42M,1.71,2.14%,11.30%,6.12,-40.41%,787.78M,2.14,20.18%,9.16%,23.93M,-47.78%,4.83,2.00,11.81%,19.15%,22.84 -54.68%,-21.29%,5.19,6.05,- -,18.03%,10.22 1.32%,8.15%,-,6.70,8.41% 16.09%,77.82%,4.22%,4.99%,-77.53%,-,1.33,-46.04%,16.41%,0.55,-,-,1.46,2.40%,14.65%,37.41,1.73,- -,1.46,-88.88%,-4.81%,1.09,21.40,0.00%,0.59,3.62%,-11.66%,0.91,10.35,630,0.02,May 07 AMC,-34.96%,3.91M,10.35,"Oct 03, 2018",Yes / Yes,15.53% 0.45%,"

","3,568,362",0.00%,UPWK
Upstart Holdings Inc,Financial,Credit Services,USA,Mid,RUT,73.44,0.43,12.98%,98.03M,-3.78%,3.02B,10.79,2.93,0.41%,83.28M,23.12%,3.86B,0.26,0.39,67.79%,33.47%,-23.96%,53.60M,2.90,19.15%,2.49%,5.25,-37.71%,1.04B,3.88,48.24%,2.01%,27.87M,-27.78%,8.15,2.86,40.97%,7.49%,87.30 -63.83%,-33.93%,11.04,-,- 40.90%,2.00%,23.97 31.78%,127.19%,-,57.24,7.41% 34.93%,97.62%,4.38%,5.47%,-71.03%,-,3.70,137.77%,4.08%,1.87,-,-,3.95,63.99%,5.13%,52.75,2.25,- -,3.95,676.25%,2.42%,2.25,42.94,0.00%,2.37,35.22%,10.08%,0.86,30.48,1405,2.36,May 05 AMC,-33.43%,5.30M,31.58,"Dec 16, 2020",Yes / Yes,-0.98% 2.64%,"

","4,559,342",3.61%,UPST
United Parcel Service Inc,Industrials,Integrated Freight & Logistics,USA,Large,S&P 500,16.59,6.56,12.40%,849.96M,1.00%,92.48B,13.77,7.90,-0.02%,744.60M,10.59%,115.20B,2.22,1.64,60.51%,2.20%,2.65%,5.57B,1.04,-1.09%,2.77%,2.60,12.91%,88.64B,5.69,11.59%,7.78%,16.40M,9.69%,19.12,15.70,6.20%,33.83%,122.41 -11.12%,14.17%,6.93,19.41,-20.80% 33.57%,12.83%,82.00 32.68%,-39.49%,6.56 (6.03%),9.43,-3.95% 0.98%,18.53%,2.70%,2.24%,-46.63%,6.56 (6.03%),1.30,-2.88%,9.56%,2.72,3.55%,"Feb 17, 2026",1.17,-2.49%,6.29%,61.60,2.42,2.57% 10.18%,1.22,4.19%,4.71%,1.04,113.88,100.07%,1.76,-2.96%,4.80%,0.96,106.61,460000,1.68,Apr 28 BMO,11.72%,6.30M,108.80,"Nov 10, 1999",Yes / Yes,5.36% 1.00%,"

","6,083,948",2.05%,UPS
Upbound Group Inc,Technology,Software - Application,USA,Small,RUT,15.80,1.25,10.13%,57.94M,1.13%,1.15B,4.18,4.73,0.08%,52.23M,9.47%,2.88B,0.44,1.05,96.12%,9.57%,6.24%,73.24M,0.24,1.45%,3.09%,5.87,-16.27%,4.70B,1.65,12.78%,2.47%,5.00M,12.53%,12.01,9.53,9.45%,11.06%,28.02 -29.49%,-0.70%,2.07,4.81,81.33% -19.66%,2.99%,15.82 24.91%,-25.88%,1.57 (7.93%),5.92,3.41% 10.78%,32.70%,4.39%,4.09%,-65.66%,1.56 (7.89%),0.61,-42.54%,7.52%,0.84,34.42%,"Apr 07, 2026",0.67,8.67%,1.56%,56.89,1.43,4.68% 5.74%,2.52,-38.92%,4.07%,1.82,28.50,124.84%,2.67,10.86%,2.72%,2.09,18.94,12050,2.52,Apr 30 BMO,-4.61%,851.10K,19.76,"Jan 25, 1995",Yes / Yes,0.58% -0.55%,"

","1,780,117",4.33%,UPBD
Union Pacific Corp,Industrials,Railroads,USA,Large,S&P 500,22.18,12.15,0.20%,593.68M,-0.66%,159.99B,19.65,13.71,-2.58%,592.54M,11.07%,190.45B,2.24,3.13,87.92%,4.48%,15.37%,7.21B,6.48,7.80%,1.98%,7.94,23.85%,24.70B,8.24,9.11%,10.44%,26.54M,16.50%,32.71,153.25,8.77%,40.69%,274.79 -1.93%,24.96%,1.76,28.08,2.22% 8.75%,14.48%,210.53 28.00%,37.70%,5.50 (2.04%),15.33,-0.49% 4.64%,45.64%,2.09%,2.06%,21.34%,5.48 (2.03%),7.71,9.41%,40.06%,5.81,208.93%,"Feb 27, 2026",0.73,1.87%,29.20%,68.40,1.88,2.31% 6.99%,0.92,6.08%,5.59%,0.99,291.68,45.41%,1.62,3.15%,6.71%,0.99,264.78,29287,1.57,Apr 23 BMO,14.76%,3.34M,269.48,"Jul 16, 1969",Yes / Yes,2.35% -0.19%,"

","3,316,921",1.78%,UNP
Unum Group,Financial,Insurance - Life,USA,Large,-,17.46,4.60,0.94%,160.75M,3.37%,12.98B,8.27,9.72,-2.21%,159.98M,10.06%,-,0.81,2.16,91.05%,2.10%,5.36%,781.40M,0.97,7.51%,-1.00%,1.95,7.63%,13.32B,1.19,11.27%,1.48%,3.36M,3.72%,67.76,-,10.18%,7.07%,83.12 -3.30%,3.50%,-,24.09,-15.03% 1.87%,5.33%,68.28 17.73%,90.47%,1.93 (2.40%),-,2.95% -0.16%,-,1.74%,1.86%,184.43%,1.84 (2.29%),-,-45.74%,9.16%,1.68,134.96%,"Apr 24, 2026",-,4.19%,5.86%,64.36,1.60,11.78% 9.07%,-,33.50%,3.31%,0.24,95.69,41.21%,0.35,8.60%,7.25%,1.22,81.29,10910,0.35,Apr 28 AMC,6.71%,1.72M,80.38,"Nov 06, 1986",Yes / Yes,4.21% 15.12%,"

","2,091,955",-1.12%,UNM
Uniti Group Inc,Real Estate,REIT - Specialty,USA,Mid,RUT,3.20,3.70,7.52%,239.00M,0.68%,2.83B,-,-1.12,-0.04%,221.09M,26.12%,12.72B,-,-0.34,87.82%,6.45%,57.31%,1.25B,1.27,-131.81%,8.30%,6.05,95.86%,2.23B,7.43,27.72%,14.78%,14.25M,68.76%,1.59,21.09,-,-,12.18 -2.84%,44.97%,0.56,-,- -,12.21%,5.30 123.21%,108.55%,-,11.36,25.56% 15.93%,33.70%,4.08%,4.36%,-37.44%,-,5.69,845.94%,17.02%,0.47,-69.30%,"Jun 14, 2024",0.70,91.49%,56.13%,68.20,2.89,- -,0.74,-942.39%,5.56%,1.40,8.81,0.00%,26.35,212.74%,27.16%,1.77,11.21,-,26.01,May 11 BMO,57.49%,2.36M,11.83,"Apr 20, 2015",Yes / Yes,-233.24% 4.62%,"

","4,180,747",5.53%,UNIT
Unitedhealth Group Inc,Healthcare,Healthcare Plans,USA,Mega,"DJIA, S&P 500",27.98,13.24,0.24%,907.68M,4.49%,336.28B,17.85,20.76,-0.04%,905.52M,36.92%,-,1.21,4.85,83.76%,1.68%,26.75%,12.04B,0.75,12.07%,0.48%,1.67,0.72%,449.71B,3.57,13.29%,3.87%,15.18M,12.23%,103.87,-,14.71%,12.91%,413.26 -10.35%,-9.96%,-,17.10,-14.51% -3.76%,7.08%,234.60 57.92%,-24.71%,8.89 (2.40%),-,11.35% 11.72%,-,2.42%,2.40%,-7.10%,8.84 (2.39%),-,-15.23%,4.19%,9.63,181.35%,"Mar 09, 2026",-,9.67%,2.68%,84.91,1.62,10.90% 12.57%,0.80,0.69%,12.93%,0.62,386.50,65.97%,0.83,1.96%,23.63%,0.75,370.74,390000,0.76,Apr 21 BMO,17.62%,9.08M,370.48,"Oct 17, 1984",Yes / Yes,9.96% 2.09%,"

","6,843,375",-0.07%,UNH
