Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,NASD,NDX,233.31,0.75,0.32%,1.06B,11.12%,185.96B,82.04,2.13,-1.80%,1.06B,34.88%,182.88B,3.74,0.58,7.33%,1.46%,65.53%,801.00M,39.81,7.55%,0.43%,2.22,2.28%,4.67B,23.85,21.74%,8.58%,15.45M,60.19%,7.34,52.50,21.94%,11.27%,183.16 -4.40%,73.83%,3.34,190.33,11.67% 18.47%,9.77%,95.32 83.70%,-,-,166.55,14.02% 18.57%,94.84%,4.69%,5.93%,-,-,39.15,-2.03%,18.65%,8.64,-,-,5.43,26.45%,17.15%,72.37,1.79,- -,5.43,-11.91%,15.09%,2.94,169.46,0.00%,0.06,26.35%,29.31%,1.22,166.73,8330,0.05,May 06 AMC,26.22%,6.95M,175.10,"Sep 14, 2023",Yes / Yes,5.11% 1.23%,"

","8,477,642",5.02%,ARM
"Alliance Resource Partners, LP",Energy,Thermal Coal,USA,NASD,-,10.25,2.40,30.87%,128.43M,-6.86%,3.16B,8.90,2.76,0.00%,88.94M,-13.51%,3.58B,0.97,0.34,15.14%,1.64%,1.03%,308.03M,1.44,0.83%,1.20%,3.46,0.41%,2.19B,1.71,14.15%,10.68%,1.46M,5.85%,14.35,44.43,9.22%,16.76%,29.45 -16.50%,-9.50%,0.55,8.16,-18.21% -,13.48%,22.20 10.77%,17.88%,2.40 (9.76%),5.22,-3.20% 10.57%,21.34%,3.09%,2.96%,326.91%,2.50 (10.17%),1.63,-13.47%,17.56%,0.76,65.92%,"Feb 06, 2026",1.41,-10.37%,14.03%,27.32,1.00,20.12% 45.41%,2.10,389.72%,-9.47%,0.21,30.75,108.32%,0.25,-9.25%,-8.24%,1.09,24.98,3575,0.24,Apr 27 BMO,-2.13%,423.24K,24.59,"Aug 17, 1999",Yes / Yes,7.11% -3.75%,"

","459,516",-1.56%,ARLP
Arlo Technologies Inc,Industrials,Building Products & Equipment,USA,NYSE,RUT,110.32,0.14,2.78%,105.03M,9.11%,1.60B,15.71,0.95,-30.33%,103.89M,0.81%,1.44B,-,0.19,99.27%,10.11%,6.25%,14.93M,3.02,14.99%,1.13%,7.32,-15.33%,529.30M,12.30,18.39%,3.56%,10.51M,7.01%,1.22,9.61,-,13.05%,19.94 -24.92%,62.54%,1.56,23.91,- -,11.09%,8.78 70.50%,132.81%,-,144.18,2.58% 8.18%,43.99%,3.25%,4.25%,153.30%,-,2.72,145.61%,1.15%,0.63,-,-,1.27,3.60%,2.82%,59.73,1.25,- -,1.51,208.07%,5.81%,1.68,21.50,0.00%,0.07,16.22%,10.45%,0.78,15.19,376,0.05,Feb 26 AMC,-2.14%,1.44M,14.97,"Aug 03, 2018",Yes / Yes,33.98% 4.22%,"

","1,114,663",-1.45%,ARLO
Aris Mining Corp,Basic Materials,Gold,Canada,NYSE,-,55.18,0.38,3.30%,205.53M,0.34%,4.30B,-,-,0.00%,199.50M,24.43%,4.43B,-,-,70.12%,2.55%,15.08%,78.35M,4.63,-,4.16%,2.48,90.05%,927.66M,2.96,-,3.46%,5.09M,28.34%,7.04,10.97,-,6.98%,23.29 -10.56%,282.90%,1.90,62.95,- -,4.09%,5.21 299.81%,580.72%,-,10.46,32.37% 18.87%,46.54%,4.11%,5.37%,379.95%,-,4.78,159.18%,39.71%,1.10,1614.40%,"Sep 04, 2025",1.58,81.68%,8.45%,58.16,-,- -,1.76,99.68%,8.10%,0.77,-,-,0.36,104.24%,6.76%,0.46,20.96,3578,0.32,Mar 11 AMC,54.20%,2.06M,20.83,"Jan 14, 2005",Yes / Yes,- -,"

","948,780",-0.62%,ARIS
Apollo Commercial Real Estate Finance Inc,Real Estate,REIT - Mortgage,USA,NYSE,RUT,13.72,0.80,1.13%,138.94M,-0.54%,1.53B,11.33,0.97,-3.21%,137.20M,5.96%,9.31B,-,0.27,69.82%,4.38%,8.57%,111.91M,2.15,-14.75%,1.56%,4.02,11.54%,710.49M,0.82,8.64%,1.36%,6.01M,13.84%,13.36,10.94,-,6.66%,11.24 -1.96%,31.98%,1.01,36.14,-21.75% 143.06%,1.23%,8.09 36.22%,24.56%,0.89 (8.08%),19.19,3.47% 15.69%,81.63%,1.51%,1.88%,-19.12%,1.00 (9.07%),13.10,183.84%,65.36%,0.21,-25.73%,"Mar 31, 2026",0.26,1.28%,15.75%,59.13,1.00,-10.61% -7.16%,0.26,-31.01%,2.55%,1.47,11.62,124.08%,4.27,-6.54%,3.73%,1.07,11.16,-,3.89,Apr 28 AMC,7.56%,1.50M,11.02,"Sep 24, 2009",Yes / Yes,9.20% 5.06%,"

","1,609,284",-1.25%,ARI
Arhaus Inc,Consumer Cyclical,Specialty Retail,USA,NASD,RUT,16.94,0.48,63.50%,53.97M,17.66%,1.14B,13.83,0.58,0.00%,51.57M,13.68%,1.46B,1.26,0.02,34.22%,5.77%,-21.76%,67.26M,0.83,5.90%,-8.92%,2.17,-20.14%,1.38B,2.72,14.41%,5.17%,2.97M,-24.56%,2.96,4.44,10.99%,17.65%,12.37 -34.84%,6.38%,1.82,19.39,-21.38% 82.33%,7.17%,6.17 30.63%,5.19%,-,8.19,3.92% 22.14%,38.77%,4.06%,4.34%,-,-,1.06,-2.35%,6.45%,0.35,-,"Mar 18, 2026",0.62,8.51%,4.88%,67.48,2.40,- -,1.37,-29.70%,18.21%,2.48,10.71,0.00%,1.39,5.14%,7.07%,0.84,7.79,2800,1.24,Feb 26 BMO,-14.16%,1.37M,8.06,"Nov 04, 2021",Yes / Yes,17.91% 3.79%,"

","1,145,002",3.47%,ARHS
Argen X SE ADR,Healthcare,Biotechnology,Netherlands,NASD,-,42.61,19.58,0.30%,61.88M,3.11%,51.64B,24.14,34.57,0.00%,61.70M,21.91%,47.24B,0.73,5.36,48.26%,3.61%,4.30%,1.29B,12.42,33.71%,-2.43%,6.30,-0.34%,4.16B,7.05,32.11%,17.37%,2.23M,-0.77%,118.34,11.63,33.03%,20.17%,934.62 -10.72%,39.96%,71.75,61.51,- -,17.57%,510.05 63.60%,119.59%,0.20 (0.02%),47.32,116.43% 151.37%,88.67%,1.92%,2.48%,199.80%,-,11.36,51.88%,23.33%,21.19,-,-,4.87,90.23%,31.09%,67.39,1.33,- -,5.23,-0.66%,9.41%,0.53,1039.94,0.00%,0.01,83.83%,8.70%,0.61,849.04,1863,0.00,Feb 26 BMO,8.37%,354.27K,834.45,"May 18, 2017",Yes / Yes,34.84% 2.28%,"

","217,855",-1.72%,ARGX
Ares Management Corp,Financial,Asset Management,USA,NYSE,S&P 500,67.93,1.75,7.74%,218.47M,11.33%,39.13B,16.01,7.42,-2.24%,207.03M,9.98%,57.88B,0.75,1.37,93.05%,6.67%,-30.01%,383.56M,6.06,29.79%,4.23%,3.27,-15.91%,6.46B,9.36,20.09%,1.79%,13.81M,-26.52%,12.68,27.02,21.26%,12.40%,195.26 -39.17%,-15.91%,4.39,25.34,26.37% 15.13%,2.24%,95.80 23.98%,37.69%,5.41 (4.55%),28.12,27.27% 31.26%,78.50%,4.31%,4.68%,122.13%,4.71 (3.97%),8.96,-15.15%,28.12%,5.57,680.61%,"Mar 17, 2026",0.44,53.25%,5.94%,60.26,1.74,22.45% 22.87%,0.44,-87.93%,9.70%,1.54,149.29,253.90%,3.35,27.68%,4.40%,0.44,117.78,4250,3.00,May 01 BMO,-22.55%,4.23M,118.77,"May 02, 2014",Yes / Yes,-14.00% 0.75%,"

","1,853,636",0.84%,ARES
Alexandria Real Estate Equities Inc,Real Estate,REIT - Office,USA,NYSE,S&P 500,-,-8.44,2.06%,170.54M,11.95%,8.48B,-,-0.14,0.69%,169.56M,-1.09%,24.51B,-,0.16,96.88%,3.95%,-15.39%,-1.44B,2.80,102.44%,1.07%,2.62,-34.89%,3.03B,0.54,-168.42%,-4.02%,6.70M,0.08%,90.71,15.31,70.88%,-8.62%,88.24 -44.49%,-37.08%,3.20,6.00,- -,-5.19%,41.44 18.19%,-60.33%,2.88 (5.88%),12.17,5.34% 9.93%,24.90%,3.94%,4.00%,-72.21%,4.08 (8.33%),8.10,-568.91%,21.92%,1.84,-45.86%,"Mar 31, 2026",1.05,-2.88%,-47.51%,57.18,2.82,-0.28% 1.99%,1.05,-1584.53%,6.82%,1.29,57.86,-,0.83,-4.38%,-1.40%,0.63,48.63,514,0.79,Apr 27 AMC,-21.94%,2.56M,48.98,"May 23, 1997",Yes / Yes,-2359.79% -1.36%,"

","1,613,153",0.72%,ARE
Ardelyx Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.26,4.21%,244.35M,-0.47%,1.55B,12.11,0.52,-0.10%,234.92M,14.55%,1.49B,-,-0.13,68.72%,10.41%,-6.67%,-61.60M,3.79,100.31%,0.35%,6.30,24.75%,407.32M,9.22,64447.52%,-13.13%,24.46M,8.06%,0.68,5.84,-,-36.21%,8.40 -25.00%,30.84%,1.08,-,15.49% 24.66%,-16.50%,3.21 96.26%,31.80%,-,-,98.40% 121.90%,89.54%,3.86%,4.14%,-21.93%,-,3.65,-53.52%,-10.06%,0.27,-21.74%,-,4.11,22.09%,-15.12%,56.08,1.00,- -,4.31,-108.95%,5.55%,0.64,16.10,-,1.25,7.82%,1.61%,0.79,6.45,489,1.24,Apr 30 AMC,6.79%,3.88M,6.30,"Jun 19, 2014",Yes / Yes,-100.00% 6.07%,"

","3,073,748",-2.33%,ARDX
Ardent Health Inc,Healthcare,Medical Care Facilities,USA,NYSE,RUT,10.59,0.96,83.79%,142.86M,9.60%,1.45B,8.05,1.26,0.00%,23.16M,16.78%,3.46B,0.69,0.19,14.04%,12.28%,18.14%,135.81M,0.23,18.96%,-0.16%,7.17,-30.36%,6.32B,1.13,10.58%,2.56%,2.84M,15.06%,9.01,2.05,11.74%,11.23%,15.48 -34.37%,-18.78%,4.97,5.67,-10.04% -,3.85%,8.07 25.90%,-,-,7.18,7.23% 8.73%,15.38%,3.87%,3.44%,-,-,0.55,-34.35%,5.15%,0.37,-,-,1.85,6.01%,2.15%,69.88,1.92,- -,1.97,-60.45%,12.02%,0.98,12.44,0.00%,1.80,-0.08%,10.24%,0.90,9.91,25200,1.74,May 05 AMC,-6.86%,396.99K,10.16,"Jul 18, 2024",Yes / Yes,1.04% -1.61%,"

","358,352",2.52%,ARDT
Arcos Dorados Holdings Inc,Consumer Cyclical,Restaurants,USA,NYSE,-,8.16,1.16,42.53%,210.66M,10.08%,2.00B,11.64,0.82,0.00%,121.07M,23.86%,3.83B,-,0.13,43.13%,2.53%,26.16%,212.12M,0.43,-31.12%,2.49%,2.25,34.37%,4.68B,2.69,17.31%,6.26%,3.06M,29.43%,3.54,4.74,-2.25%,33.18%,9.03 5.20%,27.35%,2.00,154.06,14.74% -,7.32%,6.51 46.04%,19.50%,0.25 (2.67%),8.32,8.94% 18.71%,12.30%,3.28%,3.24%,77.71%,0.25 (2.63%),0.82,42.60%,5.61%,0.29,124.58%,"Jun 22, 2026",0.95,4.66%,4.53%,73.97,1.44,16.96% 36.85%,1.03,-,12.61%,0.48,10.73,23.84%,2.91,10.69%,13.73%,2.97,8.96,-,2.76,Mar 19 BMO,26.17%,1.36M,9.50,"Apr 14, 2011",Yes / Yes,-40.51% -0.70%,"

","4,049,585",6.03%,ARCO
Ares Capital Corp,Financial,Asset Management,USA,NASD,-,10.31,1.85,0.67%,718.00M,5.11%,13.73B,9.91,1.93,1.04%,713.22M,5.11%,28.80B,-,0.48,33.92%,5.60%,-8.52%,1.30B,4.37,-3.52%,-,5.01,-2.10%,3.15B,0.96,-0.52%,4.37%,39.97M,-5.49%,19.94,14.86,-2.39%,9.39%,23.42 -18.34%,-6.27%,1.29,12.02,15.98% 10.24%,4.29%,17.40 9.89%,5.46%,1.92 (10.04%),13.28,12.96% 18.46%,75.68%,1.69%,2.14%,-1.08%,1.92 (10.04%),9.16,-24.22%,68.97%,0.39,28.22%,"Mar 13, 2026",1.71,7.19%,41.30%,60.95,1.29,0.88% 3.71%,1.71,-24.92%,4.87%,0.63,21.81,103.31%,1.12,-13.37%,2.60%,0.55,19.09,4250,1.12,Apr 28 BMO,-6.48%,7.99M,19.12,"Oct 05, 2004",Yes / Yes,0.36% -0.00%,"

","4,358,778",0.16%,ARCC
ArcBest Corp,Industrials,Trucking,USA,NASD,RUT,45.53,2.62,2.04%,22.35M,9.75%,2.66B,16.10,7.40,0.00%,21.84M,33.49%,3.00B,0.43,0.29,105.50%,5.82%,31.58%,60.10M,0.66,26.30%,4.89%,3.67,61.30%,4.01B,2.06,58.33%,2.46%,1.27M,60.60%,57.98,21.38,37.04%,4.61%,119.74 -0.49%,95.36%,5.57,26.36,-39.26% -0.53%,3.67%,55.19 115.89%,24.21%,0.48 (0.40%),11.08,-7.27% 6.40%,6.86%,4.03%,3.93%,69.92%,0.48 (0.40%),0.75,-64.20%,2.49%,4.48,445.81%,"Feb 10, 2026",0.95,-4.04%,1.50%,75.96,2.08,2.94% 8.45%,0.95,-129.19%,14.90%,1.49,103.75,18.32%,0.36,-2.89%,18.58%,0.85,118.64,14000,0.26,Apr 28 BMO,45.37%,346.99K,119.15,"May 13, 1992",Yes / Yes,-13.83% 0.50%,"

","294,978",0.43%,ARCB
Antero Resources Corp,Energy,Oil & Gas E&P,USA,NYSE,-,18.03,2.03,7.02%,308.51M,-1.72%,11.28B,7.76,4.71,-0.25%,286.87M,-15.54%,14.76B,0.17,1.18,85.28%,3.58%,13.04%,634.42M,2.14,148.44%,-1.01%,1.64,18.77%,5.28B,1.49,10.59%,4.46%,10.27M,6.12%,24.48,53.73,44.74%,8.71%,45.75 -20.07%,6.25%,0.68,9.08,-29.38% -,6.01%,29.10 25.67%,60.89%,-,8.71,-15.53% 15.05%,22.24%,3.27%,3.61%,305.43%,-,2.80,1000.65%,17.83%,1.55,31.17%,-,0.55,21.99%,12.03%,37.70,1.64,- -,0.55,82.80%,-9.11%,0.34,49.52,0.00%,0.47,20.35%,-4.77%,0.77,36.68,632,0.40,Apr 29 AMC,5.24%,6.25M,36.57,"Oct 10, 2013",Yes / Yes,-15.56% 7.91%,"

","4,799,379",-0.30%,AR
Algonquin Power & Utilities Corp,Utilities,Utilities - Diversified,Canada,NYSE,-,28.43,0.22,3.00%,768.35M,0.16%,4.99B,15.41,0.41,0.00%,767.93M,-2.17%,12.09B,1.68,0.11,70.11%,1.39%,-2.63%,171.10M,2.07,6.67%,-0.78%,2.20,5.88%,2.41B,1.12,12.69%,1.41%,10.66M,2.44%,5.63,152.53,9.20%,4.67%,7.11 -11.33%,16.45%,0.04,-,- -30.67%,1.58%,5.16 22.09%,-22.22%,0.26 (4.13%),13.41,-3.77% 7.87%,20.78%,1.73%,2.08%,-60.94%,0.26 (4.13%),5.01,112.41%,20.78%,0.14,-25.43%,"Mar 31, 2026",0.82,-2.65%,7.09%,47.72,2.27,-28.79% -15.68%,1.00,109.90%,0.56%,0.83,6.84,116.87%,1.41,7.60%,-2.57%,0.86,6.38,3233,1.33,May 08 BMO,3.80%,4.86M,6.30,"Nov 10, 2009",Yes / Yes,24.74% 3.95%,"

","4,164,024",-1.25%,AQN
Aptiv Plc,Consumer Cyclical,Auto Parts,Switzerland,NYSE,S&P 500,80.07,0.76,1.24%,212.75M,2.48%,12.97B,8.32,7.31,-1.55%,210.51M,3.82%,19.50B,1.43,1.62,99.44%,3.83%,-8.65%,165.00M,0.64,0.43%,1.52%,2.85,-13.99%,20.40B,1.41,9.91%,0.70%,8.07M,-5.63%,43.28,6.99,5.83%,1.83%,75.33 -19.25%,38.87%,8.70,8.48,-27.46% -35.19%,0.97%,42.41 43.45%,-32.31%,-,6.56,5.26% 9.32%,17.49%,3.44%,3.34%,-46.82%,-,0.96,-88.86%,9.70%,2.29,11.88%,"Feb 04, 2020",1.23,3.47%,0.81%,52.29,1.33,- -,1.74,-43.90%,2.28%,1.45,82.01,0.00%,0.88,5.01%,-2.54%,0.70,59.62,140000,0.85,May 05 BMO,-6.98%,2.83M,60.83,"Nov 17, 2011",Yes / Yes,0.31% 0.93%,"

","1,985,575",2.03%,APTV
Appian Corp,Technology,Software - Infrastructure,USA,NASD,RUT,1375.95,0.02,47.91%,42.87M,2.55%,1.61B,18.68,1.16,-0.03%,38.53M,-15.96%,1.72B,0.55,0.18,62.40%,12.45%,-24.04%,1.23M,2.21,46.29%,0.38%,4.77,-21.77%,726.94M,-,30.43%,0.18%,4.80M,-38.62%,-0.64,8.59,34.07%,-,46.06 -52.80%,-18.12%,2.53,27.00,- -,0.54%,19.89 9.30%,-45.53%,-,57.91,15.81% 19.00%,72.83%,4.85%,4.89%,-81.93%,-,2.37,101.31%,2.23%,1.19,-,-,1.07,17.81%,0.17%,39.97,2.50,- -,1.07,62.55%,-5.32%,0.93,31.00,0.00%,-,21.71%,-10.97%,0.64,21.56,2149,-,May 07 BMO,-28.58%,1.01M,21.74,"May 25, 2017",Yes / Yes,126.59% 7.19%,"

","641,540",0.83%,APPN
Appfolio Inc,Technology,Software - Application,USA,NASD,-,40.89,3.88,36.81%,24.34M,6.83%,5.71B,19.94,7.96,-0.09%,22.74M,-4.87%,5.50B,0.95,1.47,58.75%,9.77%,-27.18%,140.92M,6.01,23.96%,2.74%,5.38,-28.95%,950.82M,10.52,21.35%,20.89%,2.22M,-31.80%,15.08,22.71,20.94%,26.54%,326.04 -51.33%,-27.48%,6.99,23.90,- -2.64%,24.47%,142.73 11.17%,22.27%,-,30.92,26.31% 25.12%,61.30%,3.31%,4.04%,8.35%,-,5.78,-30.39%,16.08%,6.53,1118.66%,-,3.20,19.72%,14.82%,47.81,1.10,- -,3.20,-60.52%,2.00%,0.79,263.86,0.00%,0.07,21.86%,-5.79%,0.60,156.47,1702,0.06,Apr 23 AMC,-30.39%,412.94K,158.67,"Jun 26, 2015",Yes / Yes,10.85% 0.66%,"

","246,531",1.41%,APPF
Applovin Corp,Communication Services,Advertising Agencies,USA,NASD,"NDX, S&P 500",51.96,9.45,33.87%,307.95M,17.61%,165.59B,23.69,20.72,-0.63%,223.03M,11.60%,166.65B,0.61,3.42,70.80%,6.15%,-13.68%,3.23B,28.52,60.57%,-2.75%,2.26,-18.94%,5.81B,77.81,32.35%,49.98%,13.72M,-27.14%,6.31,66.58,39.04%,203.79%,745.61 -34.15%,106.10%,7.37,41.70,- -,56.96%,222.02 121.13%,2877.32%,-,37.90,21.89% 30.45%,85.47%,4.85%,6.29%,716.23%,-,28.70,103.72%,72.38%,28.12,-,-,3.32,23.28%,55.58%,63.85,1.37,- -,3.32,87.52%,17.13%,2.46,654.31,0.00%,1.66,20.77%,13.70%,0.62,477.20,898,1.65,May 06 AMC,-5.73%,6.07M,490.96,"Apr 15, 2021",Yes / Yes,9.89% 2.84%,"

","3,783,667",2.88%,APP
Apollo Global Management Inc,Financial,Asset Management,USA,NYSE,S&P 500,23.28,5.47,29.23%,578.98M,15.81%,73.63B,11.99,10.62,-0.01%,409.22M,14.33%,86.78B,0.88,1.95,67.02%,7.60%,-11.50%,3.29B,2.27,6.48%,0.68%,5.50,5.37%,32.46B,3.36,19.04%,0.81%,31.11M,-12.04%,37.90,3.54,13.68%,16.67%,157.28 -19.04%,0.43%,35.94,9.88,- 65.65%,9.08%,99.56 27.89%,98.06%,2.25 (1.77%),10.50,40.23% 68.23%,60.91%,3.44%,3.88%,148.11%,2.04 (1.60%),2.67,-24.53%,21.06%,4.72,633.89%,"Feb 19, 2026",0.08,23.32%,10.13%,71.25,1.64,7.54% -2.94%,0.08,-54.53%,13.87%,1.51,142.71,35.99%,0.57,85.75%,12.02%,0.93,124.62,4130,0.55,May 06 BMO,-3.18%,5.66M,127.33,"Mar 30, 2011",Yes / Yes,21.36% 106.75%,"

","5,238,126",2.17%,APO
Apellis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,-,331.50,0.12,18.30%,126.62M,0.24%,5.23B,-,-0.13,-0.59%,104.44M,127.82%,5.24B,-,-0.34,85.25%,24.06%,105.32%,22.39M,5.21,-657.79%,-10.59%,4.91,69.52%,1.00B,14.00,88.67%,2.28%,25.12M,62.98%,2.92,11.19,82.23%,7.48%,40.95 -0.02%,124.95%,3.66,116.27,- -,3.01%,16.10 154.29%,-50.33%,-,91.96,136.98% 31.98%,89.69%,0.21%,1.42%,-10.98%,-,5.22,110.72%,5.52%,1.00,-,-,2.70,28.46%,2.23%,87.60,2.90,- -,3.14,-59.44%,21.49%,-0.25,40.82,0.00%,1.28,-5.94%,58.14%,0.80,40.90,739,1.01,Feb 24 BMO,70.49%,5.12M,40.94,"Nov 09, 2017",Yes / Yes,-25.67% 0.26%,"

","4,108,076",0.10%,APLS
Apple Hospitality REIT Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,17.80,0.74,7.11%,235.64M,4.96%,3.09B,18.49,0.71,0.05%,218.91M,10.99%,4.71B,-,0.11,84.33%,11.31%,6.06%,175.36M,2.19,-8.78%,0.21%,8.14,14.07%,1.41B,0.98,5.19%,3.55%,24.75M,10.80%,13.36,78.49,-,5.47%,13.27 -1.06%,10.52%,0.17,10.94,5.25% -,3.87%,10.85 21.01%,-14.27%,0.96 (7.30%),10.64,4.48% 18.60%,20.02%,1.97%,2.28%,-10.63%,0.96 (7.31%),3.34,-16.76%,17.73%,0.30,-30.91%,"Mar 31, 2026",0.12,-1.33%,12.42%,73.06,2.60,12.18% 36.85%,0.12,0.89%,8.67%,0.84,13.00,130.17%,0.53,-1.98%,8.34%,1.09,13.00,64,0.44,May 04 AMC,8.76%,3.04M,13.13,"May 18, 2015",Yes / Yes,25.85% 1.19%,"

","3,305,701",1.00%,APLE
Applied Digital Corp,Technology,Information Technology Services,USA,NASD,RUT,-,-0.74,9.22%,285.38M,16.63%,9.20B,-,-0.47,-2.19%,259.43M,20.56%,11.08B,-,-0.19,63.28%,29.82%,-13.93%,-192.38M,25.88,-793.33%,1.93%,3.26,-12.15%,355.45M,5.81,11.48%,-4.53%,77.37M,31.28%,5.54,4.77,-,-16.84%,42.27 -23.85%,714.94%,6.75,-,-41.29% -46.17%,-4.47%,3.81 744.88%,896.59%,-,-,156.45% -,27.07%,7.32%,8.27%,531.18%,-,31.18,46.26%,-20.99%,2.44,31853.54%,-,2.38,60.70%,-54.12%,61.48,1.00,- -,2.38,-120.39%,19.46%,5.69,49.25,-,1.72,139.29%,11.98%,0.93,31.53,205,1.62,Apr 08 AMC,27.67%,23.72M,32.19,"Jul 22, 2002",Yes / Yes,-138.41% 67.69%,"

","22,076,557",2.09%,APLD
Amphenol Corp,Technology,Electronic Components,USA,NYSE,S&P 500,45.76,3.34,0.59%,1.23B,5.19%,187.87B,29.66,5.15,-23.14%,1.22B,16.96%,192.60B,1.47,0.94,96.07%,1.23%,-1.02%,4.27B,8.13,31.61%,-0.26%,1.49,19.98%,23.09B,13.97,17.19%,14.81%,14.97M,13.08%,10.94,16.43,20.23%,36.80%,167.04 -8.52%,134.88%,9.30,42.91,29.71% 27.85%,15.03%,62.55 144.30%,296.09%,0.96 (0.63%),27.94,22.31% 21.85%,36.88%,2.22%,3.48%,357.58%,0.83 (0.54%),8.34,73.99%,25.86%,5.20,956.96%,"Mar 23, 2026",2.48,51.71%,18.49%,68.52,1.67,21.75% 23.27%,2.98,57.66%,13.29%,1.33,172.69,22.29%,1.20,49.12%,10.78%,0.61,151.06,170000,1.12,Apr 29 BMO,18.50%,10.06M,152.81,"Nov 08, 1991",Yes / Yes,3.98% 3.96%,"

","6,101,794",1.16%,APH
Apogee Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.21,30.27%,54.91M,4.82%,6.32B,-,-5.58,-8.65%,48.45M,32.73%,5.60B,-,-1.09,94.44%,20.08%,12.57%,-255.84M,-,-10.05%,24.38%,9.35,70.26%,0.00M,6.88,-20.07%,-30.26%,9.73M,20.46%,13.21,8.65,-16.29%,-31.57%,95.32 -4.61%,174.60%,10.51,-,-75.11% -,-28.14%,32.36 180.96%,-,-,-,- -,-,3.83%,5.29%,-,-,-,-30.45%,-,4.10,-,-,26.57,-,-,69.59,1.25,- -,26.57,9.17%,8.25%,0.94,116.87,-,0.01,-,20.60%,0.46,92.20,261,0.01,Mar 02 BMO,52.22%,1.04M,90.92,"Jul 14, 2023",Yes / Yes,0.32% -,"

","483,311",-1.39%,APGE
APi Group Corp,Industrials,Engineering & Construction,USA,NYSE,-,-,-0.75,13.84%,415.92M,8.70%,21.22B,25.55,1.91,-7.08%,375.20M,18.28%,23.38B,2.13,0.30,81.11%,1.97%,13.78%,-309.00M,2.68,12.35%,2.16%,2.62,41.50%,7.91B,6.00,14.66%,3.53%,7.39M,27.34%,8.12,23.26,11.98%,9.50%,46.89 3.90%,110.06%,2.09,32.00,- 14.03%,-4.85%,22.16 119.86%,237.24%,-,28.10,6.45% 17.14%,28.50%,3.09%,3.20%,241.18%,-,2.95,-19.24%,6.38%,1.43,-,-,1.43,12.72%,-3.91%,72.43,1.25,- -,1.50,-1645.36%,13.16%,1.71,52.00,-,0.90,13.76%,12.97%,1.16,46.75,29000,0.87,Apr 30 BMO,26.63%,2.82M,48.72,"Oct 05, 2017",Yes / Yes,6.49% 1.21%,"

","3,262,923",4.21%,APG
American Public Education Inc,Consumer Defensive,Education & Training Services,USA,NASD,RUT,44.94,1.35,7.17%,18.13M,6.34%,1.12B,20.00,3.04,-22.97%,17.06M,11.63%,1.11B,-,0.64,108.47%,14.29%,51.43%,25.30M,1.72,78.40%,-2.51%,7.23,64.49%,648.86M,3.74,25.45%,5.53%,2.44M,61.01%,16.26,6.34,-,10.54%,60.90 -0.07%,152.01%,9.60,24.27,- 1.63%,5.67%,21.85 178.54%,847.98%,-,15.78,2.29% 15.06%,51.74%,2.53%,3.31%,85.89%,-,1.70,147.39%,8.30%,2.03,185.19%,-,3.46,3.89%,3.90%,72.12,1.25,- -,3.46,7.07%,5.25%,1.52,58.00,0.00%,0.55,-3.52%,18.52%,0.51,60.60,5841,0.51,Mar 12 AMC,55.73%,337.25K,60.86,"Nov 09, 2007",Yes / Yes,80.45% 4.29%,"

","170,697",0.43%,APEI
